,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
1251,2b3ac0e8-f321-40d5-be5b-d2cea3f128f2,D03,JERC,JERC,JERC_009.basePlot.all,7/21/21,8/10/21,N,estimated,I was at the plot on July 21 for the Beetle protocol and the plot was undisturbed.,JERC.20210721.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,20,30,percent,primary,Equipment was driven through plot. No mowing or herbicide.,0000-0001-5833-8133,,20241118T021332Z,RELEASE-2025
1252,82bc6cd8-b0dc-4a35-8d00-f2d475b88671,D03,JERC,JERC,"JERC_048.basePlot.all, JERC_049.basePlot.all",7/24/21,8/23/21,N,estimated,Permanent mowed road through plot,JERC.20210724.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-construction-road-dirt,,,,,,80,120,square m,primary,Is not tilled but regularly mowed,0000-0001-5871-8742,,20241118T021332Z,RELEASE-2025
1253,8f438854-ce22-40e8-bd3b-a5dd911e4c27,D03,JERC,JERC,JERC_048.basePlot.all,8/23/21,8/23/21,N,actual,,JERC.20210823.plantAddition,NEON.DOC.003282vD,plantAddition,addition-seeds,,Poaceae sp.,,,,,,,primary,Unknown grass species planted.,0000-0002-9814-2044,,20241118T021332Z,RELEASE-2025
1254,1d9ff911-44fe-48fa-b72d-69116283aac1,D03,JERC,JERC,"JERC_048.basePlot.all, JERC_049.basePlot.all",8/23/21,8/24/21,N,actual,,JERC.20210823.plantAddition,NEON.DOC.003282vD,plantAddition,addition-seeds,,Sorghum sp.,,,,,,,primary,Spread as quail feed,0000-0001-5871-8742,,20241118T021332Z,RELEASE-2025
1255,30547516-0626-4ea3-a1ee-9270e1eebb4a,D03,JERC,JERC,JERC_055.basePlot.all,8/23/21,8/24/21,N,estimated,similar observation was observed around the same time frame at nearby plots,JERC.20210823.plantAddition,NEON.DOC.003282vD,plantAddition,addition-seeds,,Sorghum sp.,,,,,,,secondary,Spread as quail feed,0000-0003-1476-1962,,20241118T021332Z,RELEASE-2025
1256,1036ea7a-ea6d-469e-872e-5812571f387b,D03,JERC,JERC,JERC_012.basePlot.all,8/23/21,8/26/21,N,estimated,Sometime between those days harvested,JERC.20210823.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Sorghum bicolor (L.) Moench,,,50%,,,,primary,,0000-0002-4985-4248,,20241118T021332Z,RELEASE-2025
1257,fe2ed606-1427-4b08-9b4a-8b26729868b1,D03,JERC,JERC,JERC_011.basePlot.all,9/1/21,9/30/21,N,estimated,Date unknown but approximately around the same time as other plantings.,JERC.20210901.plantAddition,NEON.DOC.003282vD,plantAddition,addition-seeds,,Sorghum sp.,,,,,,,primary,Sorghum seeds flung in plot along road for quail.,0000-0002-9814-2044,,20241118T074758Z,RELEASE-2025
1258,469fb8a4-5f9d-416d-b18d-9f7c39e14e2a,D03,JERC,JERC,JERC_001.basePlot.all|JERC_002.basePlot.all|JERC_003.basePlot.all|JERC_004.basePlot.all|JERC_005.basePlot.all|JERC_006.basePlot.all|JERC_007.basePlot.all|JERC_008.basePlot.all|JERC_009.basePlot.all|JERC_010.basePlot.all|JERC_011.basePlot.all|JERC_012.basePlot.all|JERC_013.basePlot.all|JERC_014.basePlot.all|JERC_015.basePlot.all|JERC_016.basePlot.all|JERC_017.basePlot.all|JERC_018.basePlot.all|JERC_019.basePlot.all|JERC_020.basePlot.all|JERC_021.basePlot.all|JERC_022.basePlot.all|JERC_023.basePlot.all|JERC_024.basePlot.all|JERC_025.basePlot.all|JERC_027.basePlot.all|JERC_028.basePlot.all|JERC_029.basePlot.all|JERC_030.basePlot.all|JERC_031.basePlot.all|JERC_032.basePlot.all|JERC_033.basePlot.all|JERC_034.basePlot.all|JERC_035.basePlot.all|JERC_036.basePlot.all|JERC_038.basePlot.all|JERC_040.basePlot.all|JERC_041.basePlot.all|JERC_042.basePlot.all|JERC_044.basePlot.all|JERC_047.basePlot.all|JERC_048.basePlot.all|JERC_049.basePlot.all|JERC_050.basePlot.all|JERC_051.basePlot.all|JERC_052.basePlot.all|JERC_053.basePlot.all|JERC_054.basePlot.all|JERC_055.basePlot.all|JERC_056.basePlot.all|JERC_057.basePlot.all|JERC_058.basePlot.all|JERC_059.basePlot.all|JERC_060.basePlot.all|JERC_061.basePlot.all|JERC_062.basePlot.all|JERC_063.basePlot.all|JERC_064.basePlot.all|JERC_065.basePlot.all|JERC_066.basePlot.all|JERC_002.tickPlot.tck|JERC_004.tickPlot.tck|JERC_005.tickPlot.tck|JERC_010.tickPlot.tck|JERC_011.tickPlot.tck|JERC_034.tickPlot.tck|JERC_044.tickPlot.tck|JERC_081.tickPlot.tck|JERC_002.mammalGrid.mam|JERC_003.mammalGrid.mam|JERC_005.mammalGrid.mam|JERC_006.mammalGrid.mam|JERC_008.mammalGrid.mam|JERC_009.mammalGrid.mam|JERC_016.mammalGrid.mam|JERC_019.mammalGrid.mam|JERC_002.birdGrid.brd|JERC_003.birdGrid.brd|JERC_005.birdGrid.brd|JERC_006.birdGrid.brd|JERC_011.birdGrid.brd|JERC_013.birdGrid.brd|JERC_028.birdGrid.brd|JERC_031.birdGrid.brd|JERC_042.birdGrid.brd|JERC_069.mosquitoPoint.mos|JERC_070.mosquitoPoint.mos|JERC_071.mosquitoPoint.mos|JERC_072.mosquitoPoint.mos|JERC_073.mosquitoPoint.mos|JERC_074.mosquitoPoint.mos|JERC_075.mosquitoPoint.mos|JERC_076.mosquitoPoint.mos|JERC_077.mosquitoPoint.mos|JERC_078.mosquitoPoint.mos|JERC_079.mosquitoPoint.mos|JERC_067.phenology.phe|JERC_080.phenology.phe|JERC|SOILPL100426|SOILPL100427|SOILPL100428|SOILPL103191|SOILPL103245|MEGAPT100975|TOWER100381|HUT106240|AIRSHED,9/11/21,10/11/21,Y,actual,Georgia 2021 deer hunting seasons ocurred from 09-11-2021 to 01-31-2022. Odocoileus virginianus. Update from October 2022 site host meeting: Harvested 300 doe and 50 Bucks.,JERC.20210911.animalReduction,NEON.DOC.003282vD,animalReduction,animalReduction-huntTrapEtc,,,otherMammal,,,0,350,count,secondary,Odocoileus virginianus,0000-0001-5833-8133,,20241118T090306Z,RELEASE-2025
1259,63627650-6dcc-438f-b3a4-1956d63a7932,D03,JERC,JERC,"JERC_004.basePlot.all, JERC_012.basePlot.all, JERC_014.basePlot.all, JERC_018.basePlot.all, JERC_020.basePlot.all, JERC_073.mosquitoPoint.mos, JERC_076.mosquitoPoint.mos, JERC_078.mosquitoPoint.mos, JERC_011.basePlot.all",10/1/21,10/26/21,N,estimated,Within one week to one month ago.,JERC.20211001.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Plantae sp.,,,0%,,,,primary,Bushhogged in prep for quail hunt. About 10% of JERC_011 has been brushhogged.,0000-0002-9199-3997,,20241118T090306Z,RELEASE-2025
1260,0fb1f168-cef6-4775-84c9-8c9f83546b2d,D03,JERC,JERC,"JERC_007.basePlot.all, JERC_011.tickPlot.tck, JERC_081.tickPlot.tck",10/1/21,10/28/21,N,estimated,"Event occurred prior to quail hunting season, likely in October.",JERC.20211001.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Plantae sp.,,,25%,,,,primary,Plot bush hogged for quail hunt. Understory species were mulched in strips in plot.,0000-0002-9814-2044,,20241118T090306Z,RELEASE-2025
1261,daaf5716-c509-46c9-a62b-b92ac261302c,D03,JERC,JERC,JERC_008.basePlot.all,10/4/21,11/3/21,N,estimated,ongoing several years,JERC.20211004.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-construction-road-dirt,,,,,,2,3,m,primary,Road between wildlife food plots runs along and through eastern side of plot.,0000-0002-9814-2044,,20241118T175905Z,RELEASE-2025
1262,f9a3ca8d-e5fb-4dc6-9b8e-b9edcb996c9e,D03,JERC,JERC,JERC_011.basePlot.all,11/9/21,11/9/21,N,estimated,Earlier this year or last year.,JERC.20211109.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-construction-road-dirt,,,,,,80,100,square m,primary,Road constructed through plot sometime between spring 2020 and fall 2021.,0000-0002-9814-2044,,20241118T175905Z,RELEASE-2025
1263,c42f8a7f-e617-43f7-9735-5645bbe2aa8f,D03,JERC,JERC,JERC_001.basePlot.all|JERC_002.basePlot.all|JERC_003.basePlot.all|JERC_004.basePlot.all|JERC_005.basePlot.all|JERC_006.basePlot.all|JERC_007.basePlot.all|JERC_008.basePlot.all|JERC_009.basePlot.all|JERC_010.basePlot.all|JERC_011.basePlot.all|JERC_012.basePlot.all|JERC_013.basePlot.all|JERC_014.basePlot.all|JERC_015.basePlot.all|JERC_016.basePlot.all|JERC_017.basePlot.all|JERC_018.basePlot.all|JERC_019.basePlot.all|JERC_020.basePlot.all|JERC_021.basePlot.all|JERC_022.basePlot.all|JERC_023.basePlot.all|JERC_024.basePlot.all|JERC_025.basePlot.all|JERC_027.basePlot.all|JERC_028.basePlot.all|JERC_029.basePlot.all|JERC_030.basePlot.all|JERC_031.basePlot.all|JERC_032.basePlot.all|JERC_033.basePlot.all|JERC_034.basePlot.all|JERC_035.basePlot.all|JERC_036.basePlot.all|JERC_038.basePlot.all|JERC_040.basePlot.all|JERC_041.basePlot.all|JERC_042.basePlot.all|JERC_044.basePlot.all|JERC_047.basePlot.all|JERC_048.basePlot.all|JERC_049.basePlot.all|JERC_050.basePlot.all|JERC_051.basePlot.all|JERC_052.basePlot.all|JERC_053.basePlot.all|JERC_054.basePlot.all|JERC_055.basePlot.all|JERC_056.basePlot.all|JERC_057.basePlot.all|JERC_058.basePlot.all|JERC_059.basePlot.all|JERC_060.basePlot.all|JERC_061.basePlot.all|JERC_062.basePlot.all|JERC_063.basePlot.all|JERC_064.basePlot.all|JERC_065.basePlot.all|JERC_066.basePlot.all|JERC_002.tickPlot.tck|JERC_004.tickPlot.tck|JERC_005.tickPlot.tck|JERC_010.tickPlot.tck|JERC_011.tickPlot.tck|JERC_034.tickPlot.tck|JERC_044.tickPlot.tck|JERC_081.tickPlot.tck|JERC_002.mammalGrid.mam|JERC_003.mammalGrid.mam|JERC_005.mammalGrid.mam|JERC_006.mammalGrid.mam|JERC_008.mammalGrid.mam|JERC_009.mammalGrid.mam|JERC_016.mammalGrid.mam|JERC_019.mammalGrid.mam|JERC_002.birdGrid.brd|JERC_003.birdGrid.brd|JERC_005.birdGrid.brd|JERC_006.birdGrid.brd|JERC_011.birdGrid.brd|JERC_013.birdGrid.brd|JERC_028.birdGrid.brd|JERC_031.birdGrid.brd|JERC_042.birdGrid.brd|JERC_069.mosquitoPoint.mos|JERC_070.mosquitoPoint.mos|JERC_071.mosquitoPoint.mos|JERC_072.mosquitoPoint.mos|JERC_073.mosquitoPoint.mos|JERC_074.mosquitoPoint.mos|JERC_075.mosquitoPoint.mos|JERC_076.mosquitoPoint.mos|JERC_077.mosquitoPoint.mos|JERC_078.mosquitoPoint.mos|JERC_079.mosquitoPoint.mos|JERC_067.phenology.phe|JERC_080.phenology.phe|JERC|SOILPL100426|SOILPL100427|SOILPL100428|SOILPL103191|SOILPL103245|MEGAPT100975|TOWER100381|HUT106240|AIRSHED,10/11/21,11/10/21,Y,actual,Georgia 2021 deer hunting seasons ocurred from 09-11-2021 to 01-31-2022. Odocoileus virginianus. Update from October 2022 site host meeting: Harvested 300 doe and 50 Bucks.,JERC.20210911.animalReduction,NEON.DOC.003282vD,animalReduction,animalReduction-huntTrapEtc,,,otherMammal,,,0,350,count,secondary,Odocoileus virginianus,0000-0001-5833-8133,,20241118T175905Z,RELEASE-2025
1264,8abf6ef4-ff7d-4a8c-95ae-d8e9bcf3c144,D03,JERC,JERC,JERC_048.basePlot.all,11/30/21,11/30/21,N,actual,,JERC.20211130.plantAddition,NEON.DOC.003282vD,plantAddition,addition-seeds,,Sorghum sp.,,,,,,,secondary,,0000-0003-1476-1962,,20241118T175905Z,RELEASE-2025
1265,72a91f37-f5ff-4da5-99eb-ec85e59ac44d,D03,JERC,JERC,JERC_001.basePlot.all,11/1/21,12/1/21,N,estimated,Sometime prior to quail hunt,JERC.20211101.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Prunus sp.,,,25%,,,,primary,"Various plants, shrubs and sapling bushhogged for quail hunting",0000-0002-9814-2044,,20241118T032156Z,RELEASE-2025
1266,07e5d4fc-71ad-45da-b5ab-a3722cf278f4,D03,JERC,JERC,JERC_001.basePlot.all|JERC_002.basePlot.all|JERC_003.basePlot.all|JERC_004.basePlot.all|JERC_005.basePlot.all|JERC_006.basePlot.all|JERC_007.basePlot.all|JERC_008.basePlot.all|JERC_009.basePlot.all|JERC_010.basePlot.all|JERC_011.basePlot.all|JERC_012.basePlot.all|JERC_013.basePlot.all|JERC_014.basePlot.all|JERC_015.basePlot.all|JERC_016.basePlot.all|JERC_017.basePlot.all|JERC_018.basePlot.all|JERC_019.basePlot.all|JERC_020.basePlot.all|JERC_021.basePlot.all|JERC_022.basePlot.all|JERC_023.basePlot.all|JERC_024.basePlot.all|JERC_025.basePlot.all|JERC_027.basePlot.all|JERC_028.basePlot.all|JERC_029.basePlot.all|JERC_030.basePlot.all|JERC_031.basePlot.all|JERC_032.basePlot.all|JERC_033.basePlot.all|JERC_034.basePlot.all|JERC_035.basePlot.all|JERC_036.basePlot.all|JERC_038.basePlot.all|JERC_040.basePlot.all|JERC_041.basePlot.all|JERC_042.basePlot.all|JERC_044.basePlot.all|JERC_047.basePlot.all|JERC_048.basePlot.all|JERC_049.basePlot.all|JERC_050.basePlot.all|JERC_051.basePlot.all|JERC_052.basePlot.all|JERC_053.basePlot.all|JERC_054.basePlot.all|JERC_055.basePlot.all|JERC_056.basePlot.all|JERC_057.basePlot.all|JERC_058.basePlot.all|JERC_059.basePlot.all|JERC_060.basePlot.all|JERC_061.basePlot.all|JERC_062.basePlot.all|JERC_063.basePlot.all|JERC_064.basePlot.all|JERC_065.basePlot.all|JERC_066.basePlot.all|JERC_002.tickPlot.tck|JERC_004.tickPlot.tck|JERC_005.tickPlot.tck|JERC_010.tickPlot.tck|JERC_011.tickPlot.tck|JERC_034.tickPlot.tck|JERC_044.tickPlot.tck|JERC_081.tickPlot.tck|JERC_002.mammalGrid.mam|JERC_003.mammalGrid.mam|JERC_005.mammalGrid.mam|JERC_006.mammalGrid.mam|JERC_008.mammalGrid.mam|JERC_009.mammalGrid.mam|JERC_016.mammalGrid.mam|JERC_019.mammalGrid.mam|JERC_002.birdGrid.brd|JERC_003.birdGrid.brd|JERC_005.birdGrid.brd|JERC_006.birdGrid.brd|JERC_011.birdGrid.brd|JERC_013.birdGrid.brd|JERC_028.birdGrid.brd|JERC_031.birdGrid.brd|JERC_042.birdGrid.brd|JERC_069.mosquitoPoint.mos|JERC_070.mosquitoPoint.mos|JERC_071.mosquitoPoint.mos|JERC_072.mosquitoPoint.mos|JERC_073.mosquitoPoint.mos|JERC_074.mosquitoPoint.mos|JERC_075.mosquitoPoint.mos|JERC_076.mosquitoPoint.mos|JERC_077.mosquitoPoint.mos|JERC_078.mosquitoPoint.mos|JERC_079.mosquitoPoint.mos|JERC_067.phenology.phe|JERC_080.phenology.phe|JERC|SOILPL100426|SOILPL100427|SOILPL100428|SOILPL103191|SOILPL103245|MEGAPT100975|TOWER100381|HUT106240|AIRSHED,11/10/21,12/10/21,Y,actual,Georgia 2021 deer hunting seasons ocurred from 09-11-2021 to 01-31-2022. Odocoileus virginianus. Update from October 2022 site host meeting: Harvested 300 doe and 50 Bucks.,JERC.20210911.animalReduction,NEON.DOC.003282vD,animalReduction,animalReduction-huntTrapEtc,,,otherMammal,,,0,350,count,secondary,Odocoileus virginianus,0000-0001-5833-8133,,20241118T032156Z,RELEASE-2025
1267,2e10cbdb-d9db-46e8-8623-99f4906e6a80,D03,JERC,JERC,JERC_001.basePlot.all|JERC_002.basePlot.all|JERC_003.basePlot.all|JERC_004.basePlot.all|JERC_005.basePlot.all|JERC_006.basePlot.all|JERC_007.basePlot.all|JERC_008.basePlot.all|JERC_009.basePlot.all|JERC_010.basePlot.all|JERC_011.basePlot.all|JERC_012.basePlot.all|JERC_013.basePlot.all|JERC_014.basePlot.all|JERC_015.basePlot.all|JERC_016.basePlot.all|JERC_017.basePlot.all|JERC_018.basePlot.all|JERC_019.basePlot.all|JERC_020.basePlot.all|JERC_021.basePlot.all|JERC_022.basePlot.all|JERC_023.basePlot.all|JERC_024.basePlot.all|JERC_025.basePlot.all|JERC_027.basePlot.all|JERC_028.basePlot.all|JERC_029.basePlot.all|JERC_030.basePlot.all|JERC_031.basePlot.all|JERC_032.basePlot.all|JERC_033.basePlot.all|JERC_034.basePlot.all|JERC_035.basePlot.all|JERC_036.basePlot.all|JERC_038.basePlot.all|JERC_040.basePlot.all|JERC_041.basePlot.all|JERC_042.basePlot.all|JERC_044.basePlot.all|JERC_047.basePlot.all|JERC_048.basePlot.all|JERC_049.basePlot.all|JERC_050.basePlot.all|JERC_051.basePlot.all|JERC_052.basePlot.all|JERC_053.basePlot.all|JERC_054.basePlot.all|JERC_055.basePlot.all|JERC_056.basePlot.all|JERC_057.basePlot.all|JERC_058.basePlot.all|JERC_059.basePlot.all|JERC_060.basePlot.all|JERC_061.basePlot.all|JERC_062.basePlot.all|JERC_063.basePlot.all|JERC_064.basePlot.all|JERC_065.basePlot.all|JERC_066.basePlot.all|JERC_002.tickPlot.tck|JERC_004.tickPlot.tck|JERC_005.tickPlot.tck|JERC_010.tickPlot.tck|JERC_011.tickPlot.tck|JERC_034.tickPlot.tck|JERC_044.tickPlot.tck|JERC_081.tickPlot.tck|JERC_002.mammalGrid.mam|JERC_003.mammalGrid.mam|JERC_005.mammalGrid.mam|JERC_006.mammalGrid.mam|JERC_008.mammalGrid.mam|JERC_009.mammalGrid.mam|JERC_016.mammalGrid.mam|JERC_019.mammalGrid.mam|JERC_002.birdGrid.brd|JERC_003.birdGrid.brd|JERC_005.birdGrid.brd|JERC_006.birdGrid.brd|JERC_011.birdGrid.brd|JERC_013.birdGrid.brd|JERC_028.birdGrid.brd|JERC_031.birdGrid.brd|JERC_042.birdGrid.brd|JERC_069.mosquitoPoint.mos|JERC_070.mosquitoPoint.mos|JERC_071.mosquitoPoint.mos|JERC_072.mosquitoPoint.mos|JERC_073.mosquitoPoint.mos|JERC_074.mosquitoPoint.mos|JERC_075.mosquitoPoint.mos|JERC_076.mosquitoPoint.mos|JERC_077.mosquitoPoint.mos|JERC_078.mosquitoPoint.mos|JERC_079.mosquitoPoint.mos|JERC_067.phenology.phe|JERC_080.phenology.phe|JERC|SOILPL100426|SOILPL100427|SOILPL100428|SOILPL103191|SOILPL103245|MEGAPT100975|TOWER100381|HUT106240|AIRSHED,11/13/21,12/13/21,Y,actual,Georgia quail 2021 hunting season occured from 11-13-2021 to 2-28-2022. Northern bobwhite quail Colinus virginianus.,JERC.20211113.animalReduction,NEON.DOC.003282vD,animalReduction,animalReduction-huntTrapEtc,,,otherBird,,,0,5000,count,secondary,Colinus virginianus,0000-0001-5833-8133,,20241118T032156Z,RELEASE-2025
1268,4f3da712-0998-4f27-823a-af6f7b81cc03,D03,JERC,JERC,"JERC_004.basePlot.all, JERC_012.basePlot.all, JERC_014.basePlot.all, JERC_018.basePlot.all, JERC_020.basePlot.all",12/1/21,12/25/21,N,estimated,Tilling started sometime after 2021-12-01 and before 2021-12-25,JERC.20211201.tillage,NEON.DOC.003282vD,tillage,tillage-conventional,,,,,,1,4,acre,primary,,0000-0001-8642-686X,,20241118T032156Z,RELEASE-2025
1269,e268dc5e-b1c7-4457-89d7-352ed6e7ee28,D03,JERC,JERC,"JERC_049.basePlot.all, JERC_048.basePlot.all",12/14/21,12/29/21,N,estimated,Unknown time between two dates,JERC.20211214.plantAddition,NEON.DOC.003282vD,plantAddition,addition-seeds,,Sorghum bicolor (L.) Moench,,,,,,,primary,Flung 10m on either side Along road,0000-0001-9861-5609,,20241118T032156Z,RELEASE-2025
1270,8afb706f-5bd2-4766-92c6-906ed498b9fb,D03,JERC,JERC,JERC_001.basePlot.all|JERC_002.basePlot.all|JERC_003.basePlot.all|JERC_004.basePlot.all|JERC_005.basePlot.all|JERC_006.basePlot.all|JERC_007.basePlot.all|JERC_008.basePlot.all|JERC_009.basePlot.all|JERC_010.basePlot.all|JERC_011.basePlot.all|JERC_012.basePlot.all|JERC_013.basePlot.all|JERC_014.basePlot.all|JERC_015.basePlot.all|JERC_016.basePlot.all|JERC_017.basePlot.all|JERC_018.basePlot.all|JERC_019.basePlot.all|JERC_020.basePlot.all|JERC_021.basePlot.all|JERC_022.basePlot.all|JERC_023.basePlot.all|JERC_024.basePlot.all|JERC_025.basePlot.all|JERC_027.basePlot.all|JERC_028.basePlot.all|JERC_029.basePlot.all|JERC_030.basePlot.all|JERC_031.basePlot.all|JERC_032.basePlot.all|JERC_033.basePlot.all|JERC_034.basePlot.all|JERC_035.basePlot.all|JERC_036.basePlot.all|JERC_038.basePlot.all|JERC_040.basePlot.all|JERC_041.basePlot.all|JERC_042.basePlot.all|JERC_044.basePlot.all|JERC_047.basePlot.all|JERC_048.basePlot.all|JERC_049.basePlot.all|JERC_050.basePlot.all|JERC_051.basePlot.all|JERC_052.basePlot.all|JERC_053.basePlot.all|JERC_054.basePlot.all|JERC_055.basePlot.all|JERC_056.basePlot.all|JERC_057.basePlot.all|JERC_058.basePlot.all|JERC_059.basePlot.all|JERC_060.basePlot.all|JERC_061.basePlot.all|JERC_062.basePlot.all|JERC_063.basePlot.all|JERC_064.basePlot.all|JERC_065.basePlot.all|JERC_066.basePlot.all|JERC_002.tickPlot.tck|JERC_004.tickPlot.tck|JERC_005.tickPlot.tck|JERC_010.tickPlot.tck|JERC_011.tickPlot.tck|JERC_034.tickPlot.tck|JERC_044.tickPlot.tck|JERC_081.tickPlot.tck|JERC_002.mammalGrid.mam|JERC_003.mammalGrid.mam|JERC_005.mammalGrid.mam|JERC_006.mammalGrid.mam|JERC_008.mammalGrid.mam|JERC_009.mammalGrid.mam|JERC_016.mammalGrid.mam|JERC_019.mammalGrid.mam|JERC_002.birdGrid.brd|JERC_003.birdGrid.brd|JERC_005.birdGrid.brd|JERC_006.birdGrid.brd|JERC_011.birdGrid.brd|JERC_013.birdGrid.brd|JERC_028.birdGrid.brd|JERC_031.birdGrid.brd|JERC_042.birdGrid.brd|JERC_069.mosquitoPoint.mos|JERC_070.mosquitoPoint.mos|JERC_071.mosquitoPoint.mos|JERC_072.mosquitoPoint.mos|JERC_073.mosquitoPoint.mos|JERC_074.mosquitoPoint.mos|JERC_075.mosquitoPoint.mos|JERC_076.mosquitoPoint.mos|JERC_077.mosquitoPoint.mos|JERC_078.mosquitoPoint.mos|JERC_079.mosquitoPoint.mos|JERC_067.phenology.phe|JERC_080.phenology.phe|JERC|SOILPL100426|SOILPL100427|SOILPL100428|SOILPL103191|SOILPL103245|MEGAPT100975|TOWER100381|HUT106240|AIRSHED,12/10/21,1/9/22,Y,actual,Georgia 2021 deer hunting seasons ocurred from 09-11-2021 to 01-31-2022. Odocoileus virginianus. Update from October 2022 site host meeting: Harvested 300 doe and 50 Bucks.,JERC.20210911.animalReduction,NEON.DOC.003282vD,animalReduction,animalReduction-huntTrapEtc,,,otherMammal,,,0,350,count,secondary,Odocoileus virginianus,0000-0001-5833-8133,,20241118T080251Z,RELEASE-2025
1271,be35695d-5efe-4ef5-a3e5-20f6bc6b73cd,D03,JERC,JERC,JERC_001.basePlot.all|JERC_002.basePlot.all|JERC_003.basePlot.all|JERC_004.basePlot.all|JERC_005.basePlot.all|JERC_006.basePlot.all|JERC_007.basePlot.all|JERC_008.basePlot.all|JERC_009.basePlot.all|JERC_010.basePlot.all|JERC_011.basePlot.all|JERC_012.basePlot.all|JERC_013.basePlot.all|JERC_014.basePlot.all|JERC_015.basePlot.all|JERC_016.basePlot.all|JERC_017.basePlot.all|JERC_018.basePlot.all|JERC_019.basePlot.all|JERC_020.basePlot.all|JERC_021.basePlot.all|JERC_022.basePlot.all|JERC_023.basePlot.all|JERC_024.basePlot.all|JERC_025.basePlot.all|JERC_027.basePlot.all|JERC_028.basePlot.all|JERC_029.basePlot.all|JERC_030.basePlot.all|JERC_031.basePlot.all|JERC_032.basePlot.all|JERC_033.basePlot.all|JERC_034.basePlot.all|JERC_035.basePlot.all|JERC_036.basePlot.all|JERC_038.basePlot.all|JERC_040.basePlot.all|JERC_041.basePlot.all|JERC_042.basePlot.all|JERC_044.basePlot.all|JERC_047.basePlot.all|JERC_048.basePlot.all|JERC_049.basePlot.all|JERC_050.basePlot.all|JERC_051.basePlot.all|JERC_052.basePlot.all|JERC_053.basePlot.all|JERC_054.basePlot.all|JERC_055.basePlot.all|JERC_056.basePlot.all|JERC_057.basePlot.all|JERC_058.basePlot.all|JERC_059.basePlot.all|JERC_060.basePlot.all|JERC_061.basePlot.all|JERC_062.basePlot.all|JERC_063.basePlot.all|JERC_064.basePlot.all|JERC_065.basePlot.all|JERC_066.basePlot.all|JERC_002.tickPlot.tck|JERC_004.tickPlot.tck|JERC_005.tickPlot.tck|JERC_010.tickPlot.tck|JERC_011.tickPlot.tck|JERC_034.tickPlot.tck|JERC_044.tickPlot.tck|JERC_081.tickPlot.tck|JERC_002.mammalGrid.mam|JERC_003.mammalGrid.mam|JERC_005.mammalGrid.mam|JERC_006.mammalGrid.mam|JERC_008.mammalGrid.mam|JERC_009.mammalGrid.mam|JERC_016.mammalGrid.mam|JERC_019.mammalGrid.mam|JERC_002.birdGrid.brd|JERC_003.birdGrid.brd|JERC_005.birdGrid.brd|JERC_006.birdGrid.brd|JERC_011.birdGrid.brd|JERC_013.birdGrid.brd|JERC_028.birdGrid.brd|JERC_031.birdGrid.brd|JERC_042.birdGrid.brd|JERC_069.mosquitoPoint.mos|JERC_070.mosquitoPoint.mos|JERC_071.mosquitoPoint.mos|JERC_072.mosquitoPoint.mos|JERC_073.mosquitoPoint.mos|JERC_074.mosquitoPoint.mos|JERC_075.mosquitoPoint.mos|JERC_076.mosquitoPoint.mos|JERC_077.mosquitoPoint.mos|JERC_078.mosquitoPoint.mos|JERC_079.mosquitoPoint.mos|JERC_067.phenology.phe|JERC_080.phenology.phe|JERC|SOILPL100426|SOILPL100427|SOILPL100428|SOILPL103191|SOILPL103245|MEGAPT100975|TOWER100381|HUT106240|AIRSHED,12/13/21,1/12/22,Y,actual,Georgia quail 2021 hunting season occured from 11-13-2021 to 2-28-2022,JERC.20211113.animalReduction,NEON.DOC.003282vD,animalReduction,animalReduction-huntTrapEtc,,,otherBird,,,0,5000,count,secondary,Colinus virginianus,0000-0001-5833-8133,,20241118T080251Z,RELEASE-2025
1272,54d80e2f-aa57-4f0b-ae26-82bce7d40aad,D03,JERC,JERC,JERC_024.basePlot.all,1/6/22,1/20/22,N,estimated,Unsure of when crops were planted,JERC.20220106.plantAddition,NEON.DOC.003282vD,plantAddition,addition-seeds,,Poaceae spp.,,,,,,,primary,Likely oat or wheat,0000-0001-8642-686X,,20241118T080251Z,RELEASE-2025
