,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
793,793,e846b5a1-bdb1-461b-8fb6-70fa57a72e2e,D03,DSNY,DSNY,DSNY_010.mammalGrid.mam,1/14/22,1/14/22,N,actual,,DSNY.20220114.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0003-1476-1962,,20241118T131415Z,RELEASE-2025
794,794,dc6c89d2-f178-456b-b55a-4b49478bedaf,D03,DSNY,DSNY,"DSNY_053.basePlot.all, DSNY_066.basePlot.all",1/20/22,1/23/22,N,estimated,Estimated burn date from last time visited the site,DSNY.20220120.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,secondary,,0000-0003-1476-1962,,20241118T131415Z,RELEASE-2025
795,795,a5df3375-10b7-4019-81d0-3218d87e4c5c,D03,DSNY,DSNY,"SOILPL100336, SOILPL100337, SOILPL100338, SOILPL106133, SOILPL106186, TOWER100302, HUT106054",1/28/22,1/28/22,N,actual,,DSNY.20220128.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,The area around the soil plots and tower was burned but fire did not enter the interior of the soil plots,0000-0001-5871-8742,,20241118T131415Z,RELEASE-2025
802,802,09e3d48f-9d5f-4696-8fb1-72332ad22141,D03,DSNY,DSNY,DSNY_076.mosquitoPoint.mos,5/25/22,5/25/22,N,actual,,DSNY.20220525.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,DSNY burn unit 6,0000-0002-5948-2855,,20241118T132846Z,RELEASE-2025
803,803,0fe32492-8600-4dcb-a7a0-47085dad09cf,D03,DSNY,DSNY,DSNY_078.mosquitoPoint.mos,5/26/22,5/26/22,N,actual,,DSNY.20220526.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0003-1476-1962,,20241118T132846Z,RELEASE-2025
804,804,7e75ff6b-89e0-4985-9144-b580b27d471a,D03,DSNY,DSNY,"DSNY_019.basePlot.all, DSNY_019.birdGrid.brd",5/26/22,5/26/22,N,actual,,DSNY.20220526.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0003-1476-1962,,20241118T132846Z,RELEASE-2025
805,805,3f009d08-80d4-44c9-bb76-a50540b4259d,D03,DSNY,DSNY,DSNY_022.basePlot.all,5/26/22,5/26/22,N,actual,,DSNY.20220526.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,high,,,,,primary,,0000-0003-1476-1962,,20241118T132846Z,RELEASE-2025
808,808,85d55aa2-6cc1-4b02-91b1-242ae7901cd4,D03,DSNY,DSNY,"DSNY_077.mosquitoPoint.mos, DSNY_080.mosquitoPoint.mos, DSNY_075.mosquitoPoint.mos, DSNY_036.basePlot.all",6/24/22,6/24/22,N,actual,,DSNY.20220624.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0003-1476-1962,,20241118T063945Z,RELEASE-2025
809,809,6fd47d99-569e-43a9-b6e4-f489f8373165,D03,DSNY,DSNY,"DSNY_008.basePlot.all, DSNY_002.basePlot.all",7/12/22,7/12/22,N,actual,,DSNY.20220712.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,Crown scorch; woody plant burned but not completely; plot uniformly burned not patchy,0000-0001-5833-8133,,20241118T112459Z,RELEASE-2025
810,810,a7083fbd-76bd-400b-8e7e-a5fefe50d0ba,D03,DSNY,DSNY,"DSNY_007.basePlot.all, DSNY_024.basePlot.all",7/12/22,7/12/22,N,actual,,DSNY.20220712.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,high,,,,,primary,Oaks and pines singed to the top of crowns.,0000-0001-5833-8133,,20241118T112459Z,RELEASE-2025
827,827,dfa7b36e-f26a-456e-9c38-5e8a027cf0cc,D03,DSNY,DSNY,DSNY,2/22/23,2/22/23,N,actual,field techs were in the field while the wildfire occurred,DSNY.20230222.fire,NEON.DOC.003282vD,fire,fire-wildfire,,,,medium,,,,,primary,no plots were known to be affected but the area around mammal plot 005 and distributed plot 005,0000-0001-9861-5609,,20241118T062221Z,RELEASE-2025
830,830,2e8e038d-cfef-4bee-885f-09192978ef07,D03,DSNY,DSNY,DSNY_034.basePlot.all,3/8/23,3/21/23,N,estimated,Unsure of exact date plot burned,DSNY.20230308.fire,NEON.DOC.003282vD,fire,fire-wildfire,,,,medium,,,,,primary,,0000-0001-9827-4562,,20241118T033851Z,RELEASE-2025
836,836,5fafaa2b-cea0-4258-bc0a-b2ec7fddc81f,D03,DSNY,DSNY,"DSNY_018.basePlot.all, DSNY_014.basePlot.all",5/29/23,5/29/23,N,actual,,DSNY.20230529.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,Some crown scorch and many understory saplings burned up completely,0000-0002-9814-2044,,20241118T010527Z,RELEASE-2025
840,840,32f3d858-f611-4db8-be22-c13e6ef14aa0,D03,DSNY,DSNY,DSNY_026.basePlot.all,6/14/23,6/15/23,N,estimated,Going off of meeting notes,DSNY.20230614.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,secondary,,0000-0001-9827-4562,,20241118T045541Z,RELEASE-2025
841,841,ccbc1c6b-3d19-4f2a-8bba-11fce8af1c23,D03,DSNY,DSNY,"DSNY_001.basePlot.all, DSNY_012.basePlot.all, DSNY_001.tickPlot.tck, DSNY_001.mammalGrid.mam",6/15/23,6/16/23,N,actual,,DSNY.20230615.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,high,,,,,secondary,Fire marks were high on the pine trees,0000-0001-9827-4562,,20241118T045541Z,RELEASE-2025
842,842,eb218c86-1fc9-4f19-806b-6a22ac1d1be3,D03,DSNY,DSNY,DSNY_015.basePlot.all,6/28/23,6/29/23,N,actual,,DSNY.20230628.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,Medium-hot,0000-0001-9827-4562,,20241118T045541Z,RELEASE-2025
851,851,3f08b6a9-0a60-4594-9387-6c912d6d958c,D03,FLNT,FLNT,"METSTN112526, FLNT.AOS.riparian.point.01, FLNT.AOS.riparian.point.02, FLNT.AOS.riparian.point.03, FLNT.AOS.riparian.point.04, FLNT.AOS.riparian.point.05, FLNT.AOS.groundwater.well.001, FLNT.AOS.groundwater.well.002, FLNT.AOS.groundwater.well.003, FLNT.AOS.groundwater.well.004, FLNT.AOS.groundwater.well.005, FLNT.AOS.groundwater.well.006, FLNT.AOS.groundwater.well.007",3/28/18,3/28/18,N,actual,,FLNT.20180328.fire,NEON.DOC.003282vA,fire,other,,,,unknown,,,,,primary,,kross@BattelleEcology.org,,20241118T153943Z,RELEASE-2025
862,862,2e25a21b-3898-4ec9-a888-8acb572bc674,D03,FLNT,FLNT,"none listed for this site,METSTN112526,CFGLOC112549,CFGLOC112547,CFGLOC112550,CFGLOC112552,CFGLOC112551,CFGLOC112548",4/17/23,4/17/23,N,actual,,FLNT.20230417.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,noneOrNegligible,,,,,primary,"They attempted to burn the low area near the Flint River. It was wet and the fire generally didn't run very far. Some places it went 3-4 m and others it did not burn anything beyond what the drip torch hit. Well 3 is still broken, and GWW4-7 were burned nearby but not directly adjacent ( across the road or a few square meters or less around those wells.",0000-0001-5871-8742,,20241118T011845Z,RELEASE-2025
864,864,8372c635-cc7b-4e63-ba15-c38feb913c9b,D07,GRSM,GRSM,"GRSM_001.basePlot.all, GRSM_003.basePlot.all, GRSM_007.basePlot.all, GRSM_008.basePlot.all, GRSM_009.basePlot.all, GRSM_012.basePlot.all, GRSM_023.basePlot.all, GRSM_072.basePlot.all, GRSM_047.basePlot.all, GRSM_048.basePlot.all, GRSM_049.basePlot.all, GRSM_050.basePlot.all, GRSM_051.basePlot.all, GRSM_052.basePlot.all, GRSM_053.basePlot.all, GRSM_054.basePlot.all, GRSM_055.basePlot.all, GRSM_056.basePlot.all, GRSM_057.basePlot.all, GRSM_058.basePlot.all, GRSM_059.basePlot.all, GRSM_060.basePlot.all, GRSM_061.basePlot.all, GRSM_062.basePlot.all, GRSM_063.basePlot.all, GRSM_064.basePlot.all, GRSM_065.basePlot.all, GRSM_066.basePlot.all, GRSM_067.phenology.phe, GRSM_068.phenology.phe, GRSM_003.tickPlot.tck, GRSM_009.tickPlot.tck, GRSM_033.mammalGrid.mam, GRSM_069.mammalGrid.mam,GRSM_041.mosquitoPoint.mos, GRSM_045.mosquitoPoint.mos, GRSM_040.mosquitoPoint.mos, GRSM_001.birdGrid.brd, GRSM_003.birdGrid.brd, GRSM_007.birdGrid.brd",11/23/16,11/23/16,N,actual,,GRSM.20161123.fire,NEON.DOC.003282vA,fire,fire-wildfire,,,,low,,,,,primary,Chimney Tops 2 Fire,,,20241118T091922Z,RELEASE-2025
1016,1016,cecb0e8d-e59b-4f56-9c6c-bdca458a15d3,D19,HEAL,HEAL,"HEAL_001.basePlot.all,HEAL_002.basePlot.all,HEAL_003.basePlot.all,HEAL_004.basePlot.all,HEAL_005.basePlot.all,HEAL_006.basePlot.all,HEAL_007.basePlot.all,HEAL_008.basePlot.all,HEAL_009.basePlot.all,HEAL_010.basePlot.all,HEAL_011.basePlot.all,HEAL_012.basePlot.all,HEAL_013.basePlot.all,HEAL_014.basePlot.all,HEAL_015.basePlot.all,HEAL_016.basePlot.all,HEAL_017.basePlot.all,HEAL_018.basePlot.all,HEAL_019.basePlot.all,HEAL_020.basePlot.all,HEAL_021.basePlot.all,HEAL_022.basePlot.all,HEAL_023.basePlot.all,HEAL_024.basePlot.all,HEAL_025.basePlot.all,HEAL_026.basePlot.all,HEAL_027.basePlot.all,HEAL_028.basePlot.all,HEAL_029.basePlot.all,HEAL_045.basePlot.all,HEAL_046.basePlot.all,HEAL_047.basePlot.all,HEAL_048.basePlot.all,HEAL_049.basePlot.all,HEAL_050.basePlot.all,HEAL_051.basePlot.all,HEAL_052.basePlot.all,HEAL_053.basePlot.all,HEAL_054.basePlot.all,HEAL_055.basePlot.all,HEAL_056.basePlot.all,HEAL_057.basePlot.all,HEAL_058.basePlot.all,HEAL_059.basePlot.all,HEAL_060.basePlot.all,HEAL_061.basePlot.all,HEAL_062.basePlot.all,HEAL_063.basePlot.all,HEAL_064.basePlot.all,HEAL_065.basePlot.all,HEAL_066.basePlot.all,HEAL_067.basePlot.all,HEAL_068.basePlot.all,HEAL_069.basePlot.all,HEAL_070.basePlot.all,HEAL_071.basePlot.all,HEAL_072.basePlot.all,HEAL_073.basePlot.all,HEAL_074.basePlot.all,HEAL_077.basePlot.all,HEAL_001.tickPlot.tck,HEAL_004.tickPlot.tck,HEAL_010.tickPlot.tck,HEAL_011.tickPlot.tck,HEAL_014.tickPlot.tck,HEAL_026.tickPlot.tck,HEAL_002.mammalGrid.mam,HEAL_010.mammalGrid.mam,HEAL_014.mammalGrid.mam,HEAL_016.mammalGrid.mam,HEAL_031.mammalGrid.mam,HEAL_032.mammalGrid.mam,HEAL_033.mammalGrid.mam,HEAL_034.mammalGrid.mam,HEAL_001.birdGrid.brd,HEAL_002.birdGrid.brd,HEAL_004.birdGrid.brd,HEAL_005.birdGrid.brd,HEAL_006.birdGrid.brd,HEAL_007.birdGrid.brd,HEAL_008.birdGrid.brd,HEAL_010.birdGrid.brd,HEAL_014.birdGrid.brd,HEAL_016.birdGrid.brd,HEAL_017.birdGrid.brd,HEAL_030.birdGrid.brd,HEAL_035.mosquitoPoint.mos,HEAL_036.mosquitoPoint.mos,HEAL_037.mosquitoPoint.mos,HEAL_038.mosquitoPoint.mos,HEAL_039.mosquitoPoint.mos,HEAL_040.mosquitoPoint.mos,HEAL_041.mosquitoPoint.mos,HEAL_042.mosquitoPoint.mos,HEAL_043.mosquitoPoint.mos,HEAL_044.mosquitoPoint.mos,HEAL_075.phenology.phe,HEAL_076.phenology.phe,HEAL,SOILPL102212,SOILPL102241,SOILPL102268,SOILPL102299,SOILPL102326,MEGAPT100974,TOWER102180,HUT110842,AIRSHED",6/21/19,6/24/19,N,,,HEAL.20190621.fire,NEON.DOC.003282vB,fire,fire-wildfire,"Shovel Creek Fire, Nugget Creek Fire, and other smaller fires.",,,low,,,,,primary,"Fire is not within BO site boundaries, but smoke is intermittently present at all plots. Smoke from the Shovel Creek Fire, Nugget Creek Fire, and various other small fires are inundating BONA with smoke ranging from a PM 2. 5 of 12 to 300+",mplichta@battelleecology.org,,20241118T034640Z,RELEASE-2025
1017,1017,98af48aa-39e9-4f2e-a3be-593d01e8ac9b,D19,HEAL,HEAL,"HEAL_001.basePlot.all,HEAL_002.basePlot.all,HEAL_003.basePlot.all,HEAL_004.basePlot.all,HEAL_005.basePlot.all,HEAL_006.basePlot.all,HEAL_007.basePlot.all,HEAL_008.basePlot.all,HEAL_009.basePlot.all,HEAL_010.basePlot.all,HEAL_011.basePlot.all,HEAL_012.basePlot.all,HEAL_013.basePlot.all,HEAL_014.basePlot.all,HEAL_015.basePlot.all,HEAL_016.basePlot.all,HEAL_017.basePlot.all,HEAL_018.basePlot.all,HEAL_019.basePlot.all,HEAL_020.basePlot.all,HEAL_021.basePlot.all,HEAL_022.basePlot.all,HEAL_023.basePlot.all,HEAL_024.basePlot.all,HEAL_025.basePlot.all,HEAL_026.basePlot.all,HEAL_027.basePlot.all,HEAL_028.basePlot.all,HEAL_029.basePlot.all,HEAL_045.basePlot.all,HEAL_046.basePlot.all,HEAL_047.basePlot.all,HEAL_048.basePlot.all,HEAL_049.basePlot.all,HEAL_050.basePlot.all,HEAL_051.basePlot.all,HEAL_052.basePlot.all,HEAL_053.basePlot.all,HEAL_054.basePlot.all,HEAL_055.basePlot.all,HEAL_056.basePlot.all,HEAL_057.basePlot.all,HEAL_058.basePlot.all,HEAL_059.basePlot.all,HEAL_060.basePlot.all,HEAL_061.basePlot.all,HEAL_062.basePlot.all,HEAL_063.basePlot.all,HEAL_064.basePlot.all,HEAL_065.basePlot.all,HEAL_066.basePlot.all,HEAL_067.basePlot.all,HEAL_068.basePlot.all,HEAL_069.basePlot.all,HEAL_070.basePlot.all,HEAL_071.basePlot.all,HEAL_072.basePlot.all,HEAL_073.basePlot.all,HEAL_074.basePlot.all,HEAL_077.basePlot.all,HEAL_001.tickPlot.tck,HEAL_004.tickPlot.tck,HEAL_010.tickPlot.tck,HEAL_011.tickPlot.tck,HEAL_014.tickPlot.tck,HEAL_026.tickPlot.tck,HEAL_002.mammalGrid.mam,HEAL_010.mammalGrid.mam,HEAL_014.mammalGrid.mam,HEAL_016.mammalGrid.mam,HEAL_031.mammalGrid.mam,HEAL_032.mammalGrid.mam,HEAL_033.mammalGrid.mam,HEAL_034.mammalGrid.mam,HEAL_001.birdGrid.brd,HEAL_002.birdGrid.brd,HEAL_004.birdGrid.brd,HEAL_005.birdGrid.brd,HEAL_006.birdGrid.brd,HEAL_007.birdGrid.brd,HEAL_008.birdGrid.brd,HEAL_010.birdGrid.brd,HEAL_014.birdGrid.brd,HEAL_016.birdGrid.brd,HEAL_017.birdGrid.brd,HEAL_030.birdGrid.brd,HEAL_035.mosquitoPoint.mos,HEAL_036.mosquitoPoint.mos,HEAL_037.mosquitoPoint.mos,HEAL_038.mosquitoPoint.mos,HEAL_039.mosquitoPoint.mos,HEAL_040.mosquitoPoint.mos,HEAL_041.mosquitoPoint.mos,HEAL_042.mosquitoPoint.mos,HEAL_043.mosquitoPoint.mos,HEAL_044.mosquitoPoint.mos,HEAL_075.phenology.phe,HEAL_076.phenology.phe,HEAL,SOILPL102212,SOILPL102241,SOILPL102268,SOILPL102299,SOILPL102326,MEGAPT100974,TOWER102180,HUT110842,AIRSHED",7/21/19,7/24/19,N,,,HEAL.20190724.fire,NEON.DOC.003282vB,fire,fire-wildfire,,,,unknown,,,,,primary,"Smoke from the Shovel Creek Fire, Nugget Creek Fire, and various other small fires are inundating BONA with smoke ranging from a PM 2. 5 of 12 to 300+",mplichta@battelleecology.org,,20241118T021916Z,RELEASE-2025
1019,1019,f430cb7b-2c4c-4eae-977e-6083cd18e980,D19,HEAL,HEAL,AIRSHED,6/15/22,7/11/22,N,estimated,Wildfires burning across state of Alaska starting at beginning of June. Significant and consistent smoke accumulation in interior Alaska after June 15.,HEAL.20220615.fire,NEON.DOC.003282vD,fire,fire-wildfire,,,,low,,,,,primary,Smoke from multiple fires across interior Alaska is accumulating and impacting all D19 tower airsheds and gas analysis. No specific fire near site boundary.,0000-0001-5131-1181,,20241118T152156Z,RELEASE-2025
1067,1067,6ce39d5b-de8c-47f0-9078-671b8afe8c0b,D03,JERC,JERC,"JERC_048.basePlot.all, JERC_049.basePlot.all, JERC_052.basePlot.all, JERC_053.basePlot.all, JERC_055.basePlot.all, JERC_058.basePlot.all, JERC_061.basePlot.all, JERC_063.basePlot.all, JERC_066.basePlot.all, JERC_002.tickPlot.tck, JERC_067.phenology.phe, AIRSHED",4/10/17,4/21/17,N,,,JERC.20170410.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,Low intensity control burn.,mkerstein@neoninc.org,,20241118T201458Z,RELEASE-2025
1075,1075,ac2aaf3a-42ea-468c-854d-0b4c98ad9d98,D03,JERC,JERC,"JERC_006.basePlot.all,JERC_006.mammalGrid.mam,JERC_006.birdGrid.brd",6/1/17,7/1/17,Y,,,JERC.20170601.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,unknown,,,,,primary,JERC_006 base plot,mkerstein@neoninc.org,,20241118T025807Z,RELEASE-2025
1076,1076,f929a411-bf4d-4bd0-ac8c-084b50106030,D03,JERC,JERC,"JERC_022.basePlot.all,JERC_010.basePlot.all",6/1/17,7/1/17,N,,,JERC.20170601.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,primary,"Low intensity controlled burn . JERC_022, JERC_010",mkerstein@neoninc.org,,20241118T025807Z,RELEASE-2025
1079,1079,ca12a5a5-680c-4c56-807d-4b7386c1a62f,D03,JERC,JERC,JERC,7/1/17,7/24/17,N,,,JERC.20170601.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,Low intensity control burn. JERC_006 base plot,mkerstein@neoninc.org,,20241118T025807Z,RELEASE-2025
1080,1080,c73eb3b1-e2e6-4322-a43b-b5c6566217ac,D03,JERC,JERC,"JERC_006.basePlot.all,JERC_006.mammalGrid.mam,JERC_006.birdGrid.brd",7/1/17,7/24/17,N,estimated,The earliest end date is 2017-06-01.,JERC.20170601.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,unknown,,,,,primary,JERC_006 base plot,mkerstein@neoninc.org,,20241118T025807Z,RELEASE-2025
1105,1105,ae217d0b-0006-48f3-af00-a809c347a859,D03,JERC,JERC,"JERC_002.basePlot.all, JERC_005.basePlot.all, JERC_009.basePlot.all, JERC_019.basePlot.all, JERC_048.basePlot.all",4/2/18,4/2/18,N,actual,,JERC.20180402.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,jmiller@battelleecology.org,,20241118T115509Z,RELEASE-2025
1106,1106,f94cbd0e-5365-4f89-a60e-b5168bd0e8d0,D03,JERC,JERC,JERC_015.basePlot.all,4/1/18,4/9/18,N,,,JERC.20180401.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,medium,,,,,primary,,mkerstein@neoninc.org,,20241118T115509Z,RELEASE-2025
1108,1108,af956a4f-34ec-44d3-8f5c-44598dce65ed,D03,JERC,JERC,JERC_007.basePlot.all,4/17/18,4/17/18,N,actual,,JERC.20180417.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,medium,,160.0,,square m,primary,,kscott@battelleecology.org,,20241118T115509Z,RELEASE-2025
1109,1109,0fc0d9fd-811a-4482-98c3-63d7ff08f813,D03,JERC,JERC,JERC_056.basePlot.all,4/23/18,4/30/18,N,,,JERC.20180423.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,primary,,mkerstein@neoninc.org,,20241118T115509Z,RELEASE-2025
1111,1111,4a329f56-a1d9-4359-a138-767ba008227a,D03,JERC,JERC,JERC_018.basePlot.all,4/16/18,5/1/18,N,,,JERC.20180416.fire,NEON.DOC.003282vA,fire,other,,,,low,,,,,primary,,biwaniec@battelleecology.org,,20241118T041152Z,RELEASE-2025
1112,1112,3a42c1a3-8e68-4ee5-b461-9eab9b29a22b,D03,JERC,JERC,JERC_031.basePlot.all,5/1/18,5/10/18,N,,,JERC.20180501.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,medium,,,,,primary,,mkerstein@neoninc.org,,20241118T041152Z,RELEASE-2025
1139,1139,1aaac5fc-c595-4c16-add4-a8d7dd768c5a,D03,JERC,JERC,"JERC_047.basePlot.all, JERC_050.basePlot.all, JERC_062.basePlot.all, TOWER100381",2/26/19,2/26/19,N,actual,,JERC.20190226.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,unknown,,,,,secondary,"Controlled burn by site managers of eastern side of burn unit 130 around the tower. In anticipation of its previously planned date, we had removed elevated litter traps from the selected base plots (ITASK0006550), where they burned on 20180226 when favorable conditions were obtained. We also removed traps from JERC 64, 57, and 54 on 02/25/2019, thinking they would burn there too. The burn did not reach these plots.",mmugnani@field-ops.org,,20241118T004800Z,RELEASE-2025
1143,1143,6156a133-1d28-445b-96d3-cf9479304a5a,D03,JERC,JERC,JERC_011.basePlot.all,2/28/19,3/30/19,Y,estimated,The latest start date is 2019-02-28.,JERC.20190228.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,Early season burn occured at an unknown date.,0000-0002-9814-2044,,20241118T183220Z,RELEASE-2025
1145,1145,428a72a2-e66c-4fad-9916-978f618885d7,D03,JERC,JERC,"JERC_002.basePlot.all, JERC_005.basePlot.all, JERC_008.basePlot.all, JERC_009.basePlot.all, JERC_010.basePlot.all, JERC_017.basePlot.all, JERC_022.basePlot.all, JERC_048.basePlot.all, JERC_049.basePlot.all, JERC_052.basePlot.all, JERC_053.basePlot.all, JERC_055.basePlot.all, JERC_056.basePlot.all, JERC_058.basePlot.all, JERC_059.basePlot.all, JERC_061.basePlot.all, JERC_063.basePlot.all, JERC_064.basePlot.all, JERC_066.basePlot.all, JERC_002.tickPlot.tck, JERC_010.tickPlot.tck, JERC_002.mammalGrid.mam, JERC_005.mammalGrid.mam, JERC_009.mammalGrid.mam, JERC_002.birdGrid.brd, JERC_005.birdGrid.brd, JERC_042.birdGrid.brd, JERC_077.mosquitoPoint.mos, JERC_067.phenology.phe, AIRSHED",4/2/19,4/2/19,N,actual,,JERC.20190402.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,,mkerstein@neoninc.org,,20241118T203909Z,RELEASE-2025
1151,1151,42a0e5e8-0f2c-48c1-a947-6e9d462c8302,D03,JERC,JERC,JERC_011.basePlot.all,3/30/19,4/29/19,Y,actual,,JERC.20190228.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,Early season burn occured at an unknown date.,0000-0002-9814-2044,,20241118T203909Z,RELEASE-2025
1152,1152,0620770b-262e-41b6-8887-00f47698df56,D03,JERC,JERC,JERC_013.basePlot.all,4/5/19,5/5/19,Y,estimated,The latest start date is 2019-05-05.,JERC.20190405.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,unknown,,,,,primary,,jdoby@battelleecology.org,,20241118T055806Z,RELEASE-2025
1153,1153,22ccbfe9-a3c6-47ea-af6f-04a8918e9c25,D03,JERC,JERC,JERC_013.basePlot.all,5/5/19,5/6/19,N,estimated,The earliest end date is 2019-04-06.,JERC.20190405.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,unknown,,,,,primary,,jdoby@battelleecology.org,,20241118T055806Z,RELEASE-2025
1155,1155,c14868b3-4ed3-4e46-b2bc-eccb6cf5485e,D03,JERC,JERC,"JERC_001.basePlot.all, JERC_030.basePlot.all, JERC_034.basePlot.all, JERC_070.mosquitoPoint.mos, JERC_072.mosquitoPoint.mos, JERC_076.mosquitoPoint.mos, JERC_079.mosquitoPoint.mos",5/6/19,5/6/19,N,actual,,JERC.20190506.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,,kscott@battelleecology.org,,20241118T055806Z,RELEASE-2025
1156,1156,3e08865e-6f19-4167-adf1-d2b6907e8c38,D03,JERC,JERC,JERC_003.basePlot.all,5/6/19,5/6/19,N,actual,,JERC.20190506.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,50.0,65.0,square m,unknown,Western third of plot.,kscott@battelleecology.org,,20241118T055806Z,RELEASE-2025
1157,1157,3e521237-8496-4c09-ba8e-c309a6e8dbf9,D03,JERC,JERC,JERC_011.basePlot.all,4/29/19,5/29/19,Y,actual,,JERC.20190228.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,Early season burn occured at an unknown date.,0000-0002-9814-2044,,20241118T055806Z,RELEASE-2025
1160,1160,20b11f3d-b5ca-4011-84de-b657f51042f6,D03,JERC,JERC,JERC_011.basePlot.all,5/29/19,6/28/19,Y,actual,,JERC.20190228.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,Early season burn occured at an unknown date.,0000-0002-9814-2044,,20241118T055150Z,RELEASE-2025
1161,1161,99997b76-2e75-4b89-8eec-26de5ffb91da,D03,JERC,JERC,JERC_011.basePlot.all,6/28/19,6/30/19,N,,,JERC.20190228.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,Early season burn occured at an unknown date.,0000-0002-9814-2044,,20241118T055150Z,RELEASE-2025
1184,1184,804c227e-4a0d-43d9-b30b-6bc184e475ef,D03,JERC,JERC,"JERC_019.basePlot.all, JERC_036.basePlot.all, JERC_009.basePlot.all, JERC_059.basePlot.all, JERC_006.basePlot.all, JERC_006.mammalGrid.mam, JERC_002.birdGrid.brd, JERC_002.basePlot.all, JERC_048.basePlot.all, JERC_035.basePlot.all, JERC_002.mammalGrid.mam",3/6/20,3/9/20,N,,,JERC.20200306.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,primary,JERC_048 was burned on east side of road only. Plots 002M and 036R and 035R were most likely burned but not directly observed.,0000-0001-5833-8133,,20241118T014135Z,RELEASE-2025
1187,1187,b979a56f-e01c-433a-9db1-b3581ead7f0e,D03,JERC,JERC,JERC_005.mammalGrid.mam,3/1/20,3/31/20,Y,,,JERC.20200301.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0001-5833-8133,,20241118T014135Z,RELEASE-2025
1192,1192,a6828178-54fe-43b7-8867-42a83e92a8df,D03,JERC,JERC,"JERC_007.basePlot.all, JERC_069.mosquitoPoint.mos",3/18/20,4/17/20,Y,,,JERC.20200318.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0003-2831-6405,,20241118T053216Z,RELEASE-2025
1195,1195,8ca05158-f057-459e-b863-5c093f20946b,D03,JERC,JERC,JERC_007.basePlot.all,3/31/20,4/30/20,Y,estimated,The latest start date is 2020-06-23.,JERC.20200331.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-7517-7842,,20241118T053216Z,RELEASE-2025
