,uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release
2380,8796a95c-4a96-48b6-9544-16e730b2035a,7/28/22,MOAB_003.basePlot.bgc,D13,MOAB,MOAB_003,distributed,2022-06-15T15:56Z,2022-06-15T15:56Z,MOAB_003-M-41-20220615,A00000286367,MOAB_003-M-41-20220615-CN,A00000287632,soil,N,N,4.1,,0.08,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2381,b6d6d8e7-622d-43d4-a643-3c4164a7208f,8/3/22,MOAB_003.basePlot.bgc,D13,MOAB,MOAB_003,distributed,2022-06-15T15:56Z,2022-06-15T15:56Z,MOAB_003-M-41-20220615,A00000286367,MOAB_003-M-41-20220615-CN,A00000287632,soil,Y,N,,-22.1,,1.02,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2382,0bb8b995-24e6-4c56-be24-199a7bd9bbf3,8/3/22,MOAB_003.basePlot.bgc,D13,MOAB,MOAB_003,distributed,2022-06-15T16:08Z,2022-06-15T16:08Z,MOAB_003-M-39-20220615,A00000286385,MOAB_003-M-39-20220615-CN,A00000287633,soil,Y,N,,-22.3,,1.76,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2383,2f4e4dff-052e-417e-83fd-411c1a6c6aba,7/28/22,MOAB_003.basePlot.bgc,D13,MOAB,MOAB_003,distributed,2022-06-15T16:08Z,2022-06-15T16:08Z,MOAB_003-M-39-20220615,A00000286385,MOAB_003-M-39-20220615-CN,A00000287633,soil,N,N,3.6,,0.1,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2384,beac65aa-6a1d-4f03-9740-f761fe1abf9b,7/28/22,MOAB_003.basePlot.bgc,D13,MOAB,MOAB_003,distributed,2022-06-15T16:20Z,2022-06-15T16:20Z,MOAB_003-M-21-20220615,A00000286368,MOAB_003-M-21-20220615-CN,A00000287631,soil,N,N,3.7,,0.1,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2385,75c734cc-e705-4b33-802a-84c18a176009,8/3/22,MOAB_003.basePlot.bgc,D13,MOAB,MOAB_003,distributed,2022-06-15T16:20Z,2022-06-15T16:20Z,MOAB_003-M-21-20220615,A00000286368,MOAB_003-M-21-20220615-CN,A00000287631,soil,Y,N,,-21.6,,1.41,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2386,63bd8f26-4529-456b-88f4-71b42bad0b47,7/28/22,MOAB_001.basePlot.bgc,D13,MOAB,MOAB_001,distributed,2022-06-15T18:36Z,2022-06-15T18:36Z,MOAB_001-M-21-20220615,A00000286398,MOAB_001-M-21-20220615-CN,A00000287620,soil,N,N,12.5,,0.04,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2387,b3fcd054-b06f-4605-ba51-78ea5c4a7f78,8/3/22,MOAB_001.basePlot.bgc,D13,MOAB,MOAB_001,distributed,2022-06-15T18:36Z,2022-06-15T18:36Z,MOAB_001-M-21-20220615,A00000286398,MOAB_001-M-21-20220615-CN,A00000287620,soil,Y,N,,-21.4,,0.27,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2388,bb5f195a-10ae-4d69-9388-933635dd48ce,8/3/22,MOAB_001.basePlot.bgc,D13,MOAB,MOAB_001,distributed,2022-06-15T18:46Z,2022-06-15T18:46Z,MOAB_001-M-39-20220615,A00000286397,MOAB_001-M-39-20220615-CN,A00000287621,soil,Y,N,,-19.7,,0.29,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2389,00e726bf-bced-4d97-b44c-f1347b9f1d68,8/3/22,MOAB_001.basePlot.bgc,D13,MOAB,MOAB_001,distributed,2022-06-15T18:46Z,2022-06-15T18:46Z,MOAB_001-M-39-20220615,A00000286397,MOAB_001-M-39-20220615-CN,A00000287621,soil,Y,N,,-20,,0.32,,OK,OK,OK,OK,2,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2390,d8bd3dce-6d39-45d5-bcbf-83edae37e0b9,7/28/22,MOAB_001.basePlot.bgc,D13,MOAB,MOAB_001,distributed,2022-06-15T18:46Z,2022-06-15T18:46Z,MOAB_001-M-39-20220615,A00000286397,MOAB_001-M-39-20220615-CN,A00000287621,soil,N,N,6.4,,0.05,,,OK,OK,OK,OK,2,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2391,54116c4c-2305-4f81-aed6-8b9c3ed42b99,7/28/22,MOAB_001.basePlot.bgc,D13,MOAB,MOAB_001,distributed,2022-06-15T18:46Z,2022-06-15T18:46Z,MOAB_001-M-39-20220615,A00000286397,MOAB_001-M-39-20220615-CN,A00000287621,soil,N,N,6.1,,0.05,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2392,7cb0a302-d83f-4aa7-96ae-f05f53d82f66,8/3/22,MOAB_001.basePlot.bgc,D13,MOAB,MOAB_001,distributed,2022-06-15T18:57Z,2022-06-15T18:57Z,MOAB_001-M-41-20220615,A00000286399,MOAB_001-M-41-20220615-CN,A00000287622,soil,Y,N,,-20.9,,0.3,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2393,0616f5e5-ee0f-4cb9-8231-ef6ac0afe0db,7/28/22,MOAB_001.basePlot.bgc,D13,MOAB,MOAB_001,distributed,2022-06-15T18:57Z,2022-06-15T18:57Z,MOAB_001-M-41-20220615,A00000286399,MOAB_001-M-41-20220615-CN,A00000287622,soil,N,N,7.4,,0.04,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2394,e6deedd3-63d7-4a23-9ed7-2b0fa4b03989,8/3/22,MOAB_004.basePlot.bgc,D13,MOAB,MOAB_004,distributed,2022-06-21T17:55Z,2022-06-21T17:55Z,MOAB_004-M-41-20220621,A00000286384,MOAB_004-M-41-20220621-CN,A00000287634,soil,Y,N,,-21.2,,0.39,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2395,a0f85132-ddf0-4ae9-aae0-141648ad05d4,7/28/22,MOAB_004.basePlot.bgc,D13,MOAB,MOAB_004,distributed,2022-06-21T17:55Z,2022-06-21T17:55Z,MOAB_004-M-41-20220621,A00000286384,MOAB_004-M-41-20220621-CN,A00000287634,soil,N,N,6.3,,0.04,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2396,2e58aa98-d0d7-4f1a-b7ca-6b094ab5f866,8/3/22,MOAB_004.basePlot.bgc,D13,MOAB,MOAB_004,distributed,2022-06-21T18:14Z,2022-06-21T18:14Z,MOAB_004-M-23-20220621,A00000286383,MOAB_004-M-23-20220621-CN,A00000287637,soil,Y,N,,-21.1,,0.53,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2397,beda59ba-e69c-4d39-8aba-f0e4e3c694c4,7/28/22,MOAB_004.basePlot.bgc,D13,MOAB,MOAB_004,distributed,2022-06-21T18:14Z,2022-06-21T18:14Z,MOAB_004-M-23-20220621,A00000286383,MOAB_004-M-23-20220621-CN,A00000287637,soil,N,N,8.1,,0.03,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2398,c7c1d135-60bb-47fb-aaf9-1ccba7f31bf9,8/3/22,MOAB_004.basePlot.bgc,D13,MOAB,MOAB_004,distributed,2022-06-21T18:28Z,2022-06-21T18:28Z,MOAB_004-M-21-20220621,A00000286382,MOAB_004-M-21-20220621-CN,A00000287638,soil,Y,N,,-20.1,,0.55,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2399,6d2cd3f7-7307-48eb-a2df-b74c3e23a180,7/28/22,MOAB_004.basePlot.bgc,D13,MOAB,MOAB_004,distributed,2022-06-21T18:28Z,2022-06-21T18:28Z,MOAB_004-M-21-20220621,A00000286382,MOAB_004-M-21-20220621-CN,A00000287638,soil,N,N,6.4,,0.04,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2400,d0edc2dc-83c8-490f-9788-7a5c69f308bf,8/3/22,MOAB_006.basePlot.bgc,D13,MOAB,MOAB_006,distributed,2022-06-21T19:31Z,2022-06-21T19:31Z,MOAB_006-M-23-20220621,A00000286877,MOAB_006-M-23-20220621-CN,A00000287645,soil,Y,N,,-20.1,,0.16,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2401,db7b200a-d33f-418d-b40c-a7df8ab6ab53,7/28/22,MOAB_006.basePlot.bgc,D13,MOAB,MOAB_006,distributed,2022-06-21T19:31Z,2022-06-21T19:31Z,MOAB_006-M-23-20220621,A00000286877,MOAB_006-M-23-20220621-CN,A00000287645,soil,N,N,7.1,,0.03,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2402,da28a15b-1379-4ea8-bddc-0b68aba0ecd2,7/28/22,MOAB_006.basePlot.bgc,D13,MOAB,MOAB_006,distributed,2022-06-21T19:42Z,2022-06-21T19:42Z,MOAB_006-M-39-20220621,A00000286878,MOAB_006-M-39-20220621-CN,A00000287641,soil,N,N,5.9,,0.03,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2403,4fada411-03da-4384-9c60-31bd7ccf6e73,8/3/22,MOAB_006.basePlot.bgc,D13,MOAB,MOAB_006,distributed,2022-06-21T19:42Z,2022-06-21T19:42Z,MOAB_006-M-39-20220621,A00000286878,MOAB_006-M-39-20220621-CN,A00000287641,soil,Y,N,,-20.8,,0.15,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2404,ca603652-2cb4-4bef-b50f-78b970804380,7/28/22,MOAB_006.basePlot.bgc,D13,MOAB,MOAB_006,distributed,2022-06-21T19:53Z,2022-06-21T19:53Z,MOAB_006-M-41-20220621,A00000286879,MOAB_006-M-41-20220621-CN,A00000287636,soil,N,N,6.8,,0.03,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2405,90644f0d-672b-4ec8-b602-4385201d4802,8/3/22,MOAB_006.basePlot.bgc,D13,MOAB,MOAB_006,distributed,2022-06-21T19:53Z,2022-06-21T19:53Z,MOAB_006-M-41-20220621,A00000286879,MOAB_006-M-41-20220621-CN,A00000287636,soil,Y,N,,-19.9,,0.3,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T010118Z,RELEASE-2025
2724,5364b3e0-7d2a-44ef-b72c-e73e259d985d,5/1/15,ONAQ_004.basePlot.bgc,D15,ONAQ,ONAQ_004,distributed,2014-08-11T14:37Z,2014-08-11T14:37Z,ONAQ_004-M-4-9-20140811,,ONAQ_004-M-4-9-20140811-CN,,soil,N,,8.1,,0.09,,,OK,OK,,,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2725,0d72ea0a-b3a8-48f0-8dee-a31764e613b9,5/1/15,ONAQ_004.basePlot.bgc,D15,ONAQ,ONAQ_004,distributed,2014-08-11T14:37Z,2014-08-11T14:37Z,ONAQ_004-M-4-9-20140811,,ONAQ_004-M-4-9-20140811-CN,,soil,Y,,,-22.6,,0.78,,OK,OK,,,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2726,6331050d-cd93-4c5d-bb88-0acae596c9c8,5/1/15,ONAQ_010.basePlot.bgc,D15,ONAQ,ONAQ_010,distributed,2014-08-11T16:53Z,2014-08-11T16:53Z,ONAQ_010-M-23-8-20140811,,ONAQ_010-M-23-8-20140811-CN,,soil,Y,,,-24.4,,2.81,,OK,OK,,,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2727,988632d5-d9d9-4215-857d-73a80b9c86f4,5/1/15,ONAQ_010.basePlot.bgc,D15,ONAQ,ONAQ_010,distributed,2014-08-11T16:53Z,2014-08-11T16:53Z,ONAQ_010-M-23-8-20140811,,ONAQ_010-M-23-8-20140811-CN,,soil,N,,4.2,,0.15,,,OK,OK,,,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2728,f7b3ae20-7792-4f01-85b9-419031e4741f,5/1/15,ONAQ_007.basePlot.bgc,D15,ONAQ,ONAQ_007,distributed,2014-08-11T18:35Z,2014-08-11T18:35Z,ONAQ_007-M-36-16-20140811,,ONAQ_007-M-36-16-20140811-CN,,soil,N,,7.3,,0.12,,,OK,OK,,,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2729,ba6f9a73-038a-416b-94fb-005ee1860dc6,5/1/15,ONAQ_007.basePlot.bgc,D15,ONAQ,ONAQ_007,distributed,2014-08-11T18:35Z,2014-08-11T18:35Z,ONAQ_007-M-36-16-20140811,,ONAQ_007-M-36-16-20140811-CN,,soil,Y,,,-24.3,,2.01,,OK,OK,,,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2730,502742cf-4d9a-49a2-ba2c-25766118d95e,5/1/15,ONAQ_002.basePlot.bgc,D15,ONAQ,ONAQ_002,distributed,2014-08-11T19:45Z,2014-08-11T19:45Z,ONAQ_002-M-30-37-20140811,,ONAQ_002-M-30-37-20140811-CN,,soil,N,,7.9,,0.07,,,OK,OK,,,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2731,4f41b819-fe1c-4d49-9d6e-cbb56d23a91a,5/1/15,ONAQ_002.basePlot.bgc,D15,ONAQ,ONAQ_002,distributed,2014-08-11T19:45Z,2014-08-11T19:45Z,ONAQ_002-M-30-37-20140811,,ONAQ_002-M-30-37-20140811-CN,,soil,Y,,,-24.1,,1.34,,OK,OK,,,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2732,08fd8c87-3fd1-480e-b8b4-6aa233c8820a,5/1/15,ONAQ_008.basePlot.bgc,D15,ONAQ,ONAQ_008,distributed,2014-08-12T15:15Z,2014-08-12T15:15Z,ONAQ_008-M-0-30-20140812,,ONAQ_008-M-0-30-20140812-CN,,soil,Y,,,-24.3,,4.68,,OK,OK,,,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2733,c95066ac-5968-4edf-b656-cde728c2dae9,5/1/15,ONAQ_008.basePlot.bgc,D15,ONAQ,ONAQ_008,distributed,2014-08-12T15:15Z,2014-08-12T15:15Z,ONAQ_008-M-0-30-20140812,,ONAQ_008-M-0-30-20140812-CN,,soil,N,,4.4,,0.19,,,OK,OK,,,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2734,ea8ef2c5-03a7-45a6-b3dd-6d99d9034d50,5/1/15,ONAQ_009.basePlot.bgc,D15,ONAQ,ONAQ_009,distributed,2014-08-12T16:45Z,2014-08-12T16:45Z,ONAQ_009-M-33-4-20140812,,ONAQ_009-M-33-4-20140812-CN,,soil,N,,10.2,,0.1,,,OK,OK,,,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2735,9b38d7f7-ae9f-4404-95ff-ddbb882d3a2c,5/1/15,ONAQ_009.basePlot.bgc,D15,ONAQ,ONAQ_009,distributed,2014-08-12T16:45Z,2014-08-12T16:45Z,ONAQ_009-M-33-4-20140812,,ONAQ_009-M-33-4-20140812-CN,,soil,Y,,,-21.5,,1.95,,OK,OK,,,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2736,7bc7ff5a-f9fc-461b-b953-ce947379a1dc,5/1/15,ONAQ_003.basePlot.bgc,D15,ONAQ,ONAQ_003,distributed,2014-08-12T18:00Z,2014-08-12T18:00Z,ONAQ_003-M-10-34-20140812,,ONAQ_003-M-10-34-20140812-CN,,soil,N,,6.8,,0.15,,,OK,OK,,,2,Replicate samples.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2737,689d7cd2-ece0-4025-9836-78db7ec7f794,5/1/15,ONAQ_003.basePlot.bgc,D15,ONAQ,ONAQ_003,distributed,2014-08-12T18:00Z,2014-08-12T18:00Z,ONAQ_003-M-10-34-20140812,,ONAQ_003-M-10-34-20140812-CN,,soil,Y,,,-24.3,,1.9,,OK,OK,,,2,Replicate samples.,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
2738,0c93d90a-645d-42c6-b57f-029c927585a5,5/1/15,ONAQ_003.basePlot.bgc,D15,ONAQ,ONAQ_003,distributed,2014-08-12T18:00Z,2014-08-12T18:00Z,ONAQ_003-M-10-34-20140812,,ONAQ_003-M-10-34-20140812-CN,,soil,N,,7.1,,0.15,,,OK,OK,,,1,Replicate samples.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T045256Z,RELEASE-2025
