,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
1498,1498,6d9f0bb2-8ffd-4229-b881-19d506b504fe,D06,KONA,KONA,"KONA, SOILPL102390, SOILPL102419, SOILPL102446, SOILPL102479, SOILPL102506, MEGAPT100977, TOWER102356, HUT110625, AIRSHED, CFGLOC110683, CFGLOC110684",10/16/23,10/17/23,N,actual,,KONA.20231016.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Glycine max (L.) Merr.,,,100%,,,,primary,Crop near NEON infrastructure and sensors removed by NEON technicians,0000-0002-3172-0145,,20241118T103123Z,RELEASE-2025
1502,1502,522ee6fe-f0c6-4d2b-a94e-7ce186def7d7,D06,KONA,KONA,"KONA_006.basePlot.all,KONA_009.basePlot.all,KONA_030.basePlot.all,KONA_032.basePlot.all,KONA_006.mammalGrid.mam,KONA_021.tickPlot.tck, KONA_023.basePlot.all,KONA_001.mammalGrid.mam, KONA_001.basePlot.all,KONA_043.mosquitoPoint.mos, KONA_001.basePlot.all,KONA_015.basePlot.all, KONA_019.basePlot.all,KONA_019.tickPlot.tck, KONA_024.tickPlot.tck",10/1/23,10/25/23,N,actual,Harvest occurred between start and end dates,KONA.20231001.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Glycine max (L.) Merr.,,,100%,,,,secondary,,0000-0002-3172-0145,,20241118T103123Z,RELEASE-2025
1503,1503,94e5a6d3-5f8b-4e4a-ae9e-a6446f776450,D06,KONA,KONA,"KONA_002.basePlot.all,KONA_002.tickPlot.tck,KONA_047.mosquitoPoint.mos, KONA_008.basePlot.all,KONA_003.mammalGrid.mam",11/3/23,11/15/23,N,estimated,Harvest occurred between start and end dates,KONA.20231103.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Sorghum bicolor (L.) Moench,,,100%,,,,secondary,,0000-0002-3172-0145,,20241118T082416Z,RELEASE-2025
1903,1903,7a97f050-9c1d-4eb5-91f3-2bf3775b57c0,D06,KONZ,KONZ,"TOWER101161, HUT109578, CFGLOC109787",3/16/22,3/16/22,N,actual,,KONZ.20220316.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Unknown plant,,,75%,,,,primary,"As part of prep for upcoming controlled burn- Weedwhacked perimeter of hut, tower and DFIR. Roughly 10-15ft out from each.",0000-0002-3172-0145,,20241118T112059Z,RELEASE-2025
1906,1906,4ce5baae-bce0-4a6b-9acc-2e7d11f5473e,D06,KONZ,KONZ,"SOILPL101152, SOILPL101154, SOILPL101159, SOILPL109679, SOILPL109733",3/29/22,3/29/22,N,actual,,KONZ.20220329.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Unknown plant,,,75%,,,,primary,,0000-0002-3172-0145,,20241118T112059Z,RELEASE-2025
1990,1990,2d8ac41d-b146-49dc-8ece-7dc65bdbd487,D04,LAJA,LAJA,"LAJA_003.basePlot.all, LAJA_004.basePlot.all, LAJA_005.basePlot.all, LAJA_006.basePlot.all, LAJA_007.basePlot.all",3/1/17,3/1/17,N,actual,,LAJA.20170301.plantReduction,NEON.DOC.003282vA,plantReduction,removal-cropHarvest,,Sorghum bicolor (L.) Moench,,,U,,,,primary,Sorghum was removed from plots. Most plots were tilled and no more sorghum was planted during that year. This might be related with the changes in the carabids populations.,jorengo@battelleecology.org,,20241118T112900Z,RELEASE-2025
2019,2019,d2d82f4b-f899-43b5-b085-0cab6b97166c,D04,LAJA,LAJA,LAJA_005.basePlot.all,5/8/19,5/8/19,N,actual,,LAJA.20190508.plantReduction,NEON.DOC.003282vB,plantReduction,removal-cropHarvest,,Sorghum sp.,,,U,,,,primary,,amegill@battelleecology.org,,20241118T063835Z,RELEASE-2025
2030,2030,3e378db0-dec1-41ba-b0bd-b492bc3c4f4b,D04,LAJA,LAJA,LAJA_008.basePlot.all,9/10/19,9/10/19,N,actual,,LAJA.20190910.plantReduction,NEON.DOC.003282vB,plantReduction,removal-clearCut,,Poaceae spp.,,,100%,,,,primary,Hay was harvest prior our visit to the plot to do Plant DIV,0000-0002-9129-5419,,20241118T105724Z,RELEASE-2025
2031,2031,cbe2bff6-e383-4e40-84cb-eced6765069c,D04,LAJA,LAJA,LAJA_014.basePlot.all,9/10/19,9/10/19,N,actual,,LAJA.20190910.plantReduction,NEON.DOC.003282vB,plantReduction,removal-clearCut,,Poaceae spp.,,,100%,,,,primary,Plant hay was harvest as we were doing plant diversity,0000-0002-9129-5419,,20241118T105724Z,RELEASE-2025
2043,2043,fdbedcf0-b4bd-4fee-ad59-3966a40c7f92,D04,LAJA,LAJA,LAJA_071.phenology.phe,6/10/20,6/10/20,N,actual,,LAJA.20200610.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Pithecellobium dulce (Roxb.) Benth.,,,50%,,,,primary,12 of a total of 30 PIDU individuals from the LAJA phenology loop were mechanically remove. 1 of a total of 30 Cynodon nlemfuensis individual from the phenoloop is blocked by debris.,0000-0002-9129-5419,,20241118T024211Z,RELEASE-2025
2048,2048,bf192098-d182-4497-bee4-1d86c0f9f09d,D04,LAJA,LAJA,LAJA_015.basePlot.all,9/3/20,9/3/20,N,actual,,LAJA.20200903.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Acacia farnesiana (L.) Willd.,,,100%,,,,primary,VST individuals removed,0000-0002-9129-5419,,20241118T184906Z,RELEASE-2025
2049,2049,19630769-c21c-4d41-87a6-7c6290d4c93f,D04,LAJA,LAJA,LAJA_015.basePlot.all,9/3/20,9/3/20,N,actual,,LAJA.20200903.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Casearia aculeata Jacq.,,,100%,,,,primary,VST individuals removed,0000-0002-9129-5419,,20241118T184906Z,RELEASE-2025
2050,2050,b0db3697-0a4c-4dd7-b404-06704b426b07,D04,LAJA,LAJA,LAJA_015.basePlot.all,9/3/20,9/3/20,N,actual,,LAJA.20200903.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Pithecellobium dulce (Roxb.) Benth.,,,100%,,,,primary,VST individuals removed,0000-0002-9129-5419,,20241118T184906Z,RELEASE-2025
2051,2051,7a08630e-2f7e-4973-a0ba-82ec9ff13ca4,D04,LAJA,LAJA,"LAJA_007.basePlot.all, LAJA_008.basePlot.all",9/9/20,9/9/20,N,actual,,LAJA.20200909.plantReduction,NEON.DOC.003282vC,plantReduction,removal-mowing,,Poaceae spp.,,,100%,,,,primary,,0000-0002-9129-5419,,20241118T184906Z,RELEASE-2025
2052,2052,2eef7cc1-2417-4d28-a381-2fc7f8a84e84,D04,LAJA,LAJA,LAJA_004.basePlot.all,9/9/20,9/9/20,N,actual,,LAJA.20200909.plantReduction,NEON.DOC.003282vC,plantReduction,removal-mowing,,Poaceae spp.,,,100%,,,,primary,,0000-0002-9129-5419,,20241118T184906Z,RELEASE-2025
2057,2057,31cec407-2bd7-49c7-af7b-0af1e3435d2e,D04,LAJA,LAJA,LAJA_014.basePlot.all,9/17/20,9/17/20,N,actual,,LAJA.20200917.plantReduction,NEON.DOC.003282vC,plantReduction,removal-mowing,,Poaceae spp.,,,100%,,,,primary,,0000-0002-9129-5419,,20241118T184906Z,RELEASE-2025
2060,2060,ddf21d28-0983-4cf4-86e8-f0f693f7318c,D04,LAJA,LAJA,LAJA_006.basePlot.all,9/21/20,9/21/20,N,actual,,LAJA.20200921.plantReduction,NEON.DOC.003282vC,plantReduction,removal-mowing,,Poaceae spp.,,,100%,,,,primary,Plot harvest for hay,0000-0002-9129-5419,,20241118T184906Z,RELEASE-2025
2061,2061,84f1f71b-0a7b-4419-8ae5-0266b1d8df12,D04,LAJA,LAJA,LAJA_012.basePlot.all,9/21/20,9/21/20,N,actual,,LAJA.20200921.plantReduction,NEON.DOC.003282vC,plantReduction,removal-mowing,,Poaceae spp.,,,100%,,,,primary,Plot harvest for hay,0000-0002-9129-5419,,20241118T184906Z,RELEASE-2025
2080,2080,98be28e8-3c7b-4126-9d2f-125b5b09be37,D04,LAJA,LAJA,LAJA_003.basePlot.all,7/6/21,7/6/21,N,estimated,"Last plot visit was on June 29, 2021 and the plot was not harvest yet.",LAJA.20210706.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Poaceae spp.,,,75%,,,,primary,,0000-0002-9129-5419,,20241118T063927Z,RELEASE-2025
2081,2081,8a05c782-f74d-48b9-bf4d-f5b89a207315,D04,LAJA,LAJA,LAJA_005.basePlot.all,7/6/21,7/20/21,N,estimated,"Last plot visit was on June 29, 2021 and the plot was not harvest yet.",LAJA.20210706.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Poaceae spp.,,,75%,,,,primary,Hay harvest,0000-0002-9129-5419,,20241118T063927Z,RELEASE-2025
2082,2082,07fa72e7-486c-47b8-aba5-138bc4c72854,D04,LAJA,LAJA,"LAJA_007.basePlot.all, LAJA_006.basePlot.all",7/20/21,7/22/21,N,estimated,Conversation with site host,LAJA.20210720.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Poaceae spp.,,,75%,,,,primary,,0000-0002-4067-8225,,20241118T063927Z,RELEASE-2025
2087,2087,b556793c-4836-4830-af22-95a4dfb01136,D04,LAJA,LAJA,LAJA_002.basePlot.all,9/28/21,9/28/21,N,actual,,LAJA.20210928.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Poaceae spp.,,,75%,,,,primary,Mowing half of the plot,0000-0002-4067-8225,,20241118T191315Z,RELEASE-2025
2090,2090,e31bc6a4-aea3-48d8-9a76-6d20070e31ba,D04,LAJA,LAJA,LAJA_003.basePlot.all,12/21/21,12/21/21,N,actual,,LAJA.20211221.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Poaceae spp.,,,100%,,,,primary,,0000-0001-8629-4086,,20241118T152131Z,RELEASE-2025
2092,2092,d11ba487-287c-4d0b-9712-0de0b4bebedb,D04,LAJA,LAJA,"LAJA_005.basePlot.all, LAJA_031.mosquitoPoint.mos",6/9/22,6/9/22,N,actual,,LAJA.20220609.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Poaceae spp.,,,100%,,,,primary,,0000-0001-8485-3403,,20241118T090507Z,RELEASE-2025
2093,2093,456152f5-ae86-414e-9f89-94938663a9ac,D04,LAJA,LAJA,LAJA_006.basePlot.all,6/30/22,7/5/22,N,estimated,Estimated on observation,LAJA.20220630.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Poaceae spp.,,,100%,,,,secondary,,0000-0002-5253-5299,,20241118T070124Z,RELEASE-2025
2099,2099,c425e933-b244-4f3c-85e3-c965acc5f47d,D04,LAJA,LAJA,"LAJA_005.basePlot.all, LAJA_006.basePlot.all, LAJA_010.basePlot.all, LAJA_011.basePlot.all, LAJA_012.basePlot.all, LAJA_013.basePlot.all, LAJA_005.tickPlot.tck, LAJA_031.mosquitoPoint.mos, LAJA_036.mosquitoPoint.mos",10/5/22,10/13/22,N,actual,,LAJA.20221005.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Poaceae spp.,,,100%,,,,primary,,0000-0002-4067-8225,,20241118T043219Z,RELEASE-2025
2100,2100,1d3e8de8-3ba5-4be6-9a1b-35342a02e47d,D04,LAJA,LAJA,"LAJA_036.mosquitoPoint.mos, LAJA_013.basePlot.all, LAJA_039.mosquitoPoint.mos, LAJA_040.mosquitoPoint.mos",10/11/22,11/8/22,N,estimated,Seen by technicians,LAJA.20221011.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Poaceae spp.,,,75%,,,,secondary,,0000-0002-4067-8225,,20241118T020224Z,RELEASE-2025
2102,2102,a6dda2b4-5210-446b-bb88-39d916e42994,D04,LAJA,LAJA,"LAJA_003.basePlot.all, LAJA_003.tickPlot.tck",6/27/23,7/3/23,N,actual,,LAJA.20230627.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Poaceae spp.,,,100%,,,,primary,,0000-0002-4067-8225,,20241118T200740Z,RELEASE-2025
2103,2103,e639ac26-1852-43c5-a5ac-789c3b66f0ff,D04,LAJA,LAJA,LAJA_006.basePlot.all,7/5/23,8/2/23,N,actual,,LAJA.20230705.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Poaceae spp.,,,100%,,,,primary,,0000-0002-4067-8225,,20241118T213407Z,RELEASE-2025
2104,2104,b7d2f835-cbec-4ce0-9942-402e4ce5d0c0,D04,LAJA,LAJA,LAJA_005.basePlot.all,8/2/23,8/15/23,N,estimated,"Plant reduction already happened, harvest in progress",LAJA.20230802.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Poaceae spp.,,,100%,,,,primary,,0000-0002-4067-8225,,20241118T213407Z,RELEASE-2025
2213,2213,a513984a-60ef-453f-93eb-4f354878991f,D05,LIRO,LIRO,LIRO,3/4/19,4/3/19,Y,,,LIRO.20190304.plantReduction,NEON.DOC.003282vB,plantReduction,other,,,,,U,,,,primary,Area close to groundwater well 1 logged. Land west of the lake.,hbeeler@battelleecology.org,,20241118T074650Z,RELEASE-2025
2215,2215,6b3ab86f-5ce7-49ef-8fc7-91945f2ca411,D05,LIRO,LIRO,LIRO,4/3/19,4/15/19,N,,,LIRO.20190304.plantReduction,NEON.DOC.003282vB,plantReduction,other,,,,,U,,,,primary,Area close to groundwater well 1 logged. Land west of the lake.,hbeeler@battelleecology.org,,20241118T074650Z,RELEASE-2025
2409,2409,1238f90f-94ef-4302-9180-67c7c9c73116,D07,MLBS,MLBS,"MLBS_001.basePlot.all, MLBS_002.basePlot.all, MLBS_003.basePlot.all, MLBS_005.basePlot.all, MLBS_009.basePlot.all, MLBS_011.basePlot.all, MLBS_012.basePlot.all, MLBS_017.basePlot.all, MLBS_022.basePlot.all, MLBS_024.basePlot.all, MLBS_061.basePlot.all, MLBS_062.basePlot.all, MLBS_063.basePlot.all, MLBS_064.basePlot.all, MLBS_065.basePlot.all, MLBS_066.basePlot.all, MLBS_067.basePlot.all, MLBS_068.basePlot.all, MLBS_069.basePlot.all, MLBS_070.basePlot.all, MLBS_071.basePlot.all, MLBS_072.basePlot.all, MLBS_073.basePlot.all, MLBS_074.basePlot.all, MLBS_075.basePlot.all, MLBS_076.basePlot.all, MLBS_002.tickPlot.tck, MLBS_003.tickPlot.tck, MLBS_005.tickPlot.tck, MLBS_009.tickPlot.tck, MLBS_002.mammalGrid.mam, MLBS_003.mammalGrid.mam, MLBS_009.mammalGrid.mam, MLBS_002.birdGrid.brd, MLBS_005.birdGrid.brd, MLBS_077.phenology.phe, SOILPL100820, SOILPL100821, SOILPL100822, SOILPL108559, SOILPL108612, MEGAPT100982, TOWER100823, HUT108456, AIRSHED",5/6/19,5/13/19,N,,,MLBS.20190506.plantReduction,NEON.DOC.003282vB,plantReduction,other,,,Paleacrita vernata,,Y,,,,primary,Overstory is reduced. Increased light to understory.,mcumberland@battelleecology.org,,20241118T014036Z,RELEASE-2025
2416,2416,cdc2198c-8c4e-420d-99f5-4fe9a2ad6f11,D13,MOAB,MOAB,"SOILPL101112, SOILPL101113, SOILPL101114, SOILPL110107, SOILPL110161",7/11/22,7/11/22,N,actual,date that the weed whacking occurred,MOAB.20220711.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,,,0%,,,,primary,Weed whacking occurred in the soil plots to mimic grazing cows. BOGR2 was mostly trimmed within the soil plot boundary but EPVI was also trimmed inside the soil plot fence but outside most of the soil plot sampling boundary.,0000-0002-4557-4900,,20241118T153056Z,RELEASE-2025
2431,2431,38e9c9b0-9bf4-48f7-87c0-5ab88f4fd5cd,D09,NOGP,NOGP,"NOGP_002.basePlot.all, NOGP_002.tickPlot.tck, NOGP_002.mammalGrid.mam",8/7/18,8/13/18,N,,,NOGP.20180807.plantReduction,NEON.DOC.003282vA,plantReduction,other,,,,,Y,,,,primary,field with these plots were partially hayed.,tcarter@battelleecology.org,,20241118T092945Z,RELEASE-2025
2440,2440,2506ce4b-61e4-4704-97f7-d10ab2662d25,D09,NOGP,NOGP,"NOGP_002.basePlot.all, NOGP_002.tickPlot.tck, NOGP_002.mammalGrid.mam",8/6/19,8/6/19,N,actual,,NOGP.20190806.plantReduction,NEON.DOC.003282vB,plantReduction,removal-mowing,,Bromus inermis Leyss.,,,100%,,,,primary,pasture hayed,0000-0002-6068-4956,,20241118T173239Z,RELEASE-2025
2525,2525,9d3af087-a94c-485d-aa79-baabb28ad692,D11,OAES,OAES,OAES_008.tickPlot.tck,9/12/23,9/12/23,N,estimated,Date that mowing was discovered. Actual mow date unknown.,OAES.20230912.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Bothriochloa ischaemum (L.) Keng var. songarica (Rupr. ex Fisch. & C.A. Mey.) Celarier & Harlan,,,0%,,,,primary,"A 3-4m wide path was mowed through one corner of the tick plot. The tick transect crosses this path twice, so approximately 7m of the tick transect were mowed. Majority of the plants mowed were BOISS.",0000-0002-4194-7642,,20241118T091707Z,RELEASE-2025
2548,2548,769d220e-a6f2-44e5-88de-bb791b63b9af,D07,ORNL,ORNL,ORNL_039.mammalGrid.mam,8/27/18,8/31/18,N,,,ORNL.20180827.plantReduction,NEON.DOC.003282vA,plantReduction,other,,,,,Y,,,,primary,planned mowing of ORNL_039. M by TWRA. About 40% of the plot was mowed.,sthomason@battelleecology.org,,20241118T025252Z,RELEASE-2025
2558,2558,9c9224c1-188e-4c84-be30-75da045921f4,D07,ORNL,ORNL,ORNL_040.basePlot.all,11/8/19,12/8/19,Y,estimated,The latest start date is 2019-11-11.,ORNL.20191108.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Pinus taeda L.,,,100%,,,,primary,Ground was also heavily impacted by equipment resulting in many deep ruts.,0000-0003-1944-3584,,20241118T104200Z,RELEASE-2025
2559,2559,b83f3a48-30d5-47a9-bcd8-2f09f2a02326,D07,ORNL,ORNL,ORNL_040.basePlot.all,12/8/19,1/7/20,Y,actual,,ORNL.20191108.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Pinus taeda L.,,,100%,,,,primary,Ground was also heavily impacted by equipment resulting in many deep ruts.,0000-0003-1944-3584,,20241118T163027Z,RELEASE-2025
2560,2560,f21535ed-b0e3-451d-98aa-5e55e53fad45,D07,ORNL,ORNL,ORNL_040.basePlot.all,1/7/20,2/6/20,Y,actual,,ORNL.20191108.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Pinus taeda L.,,,100%,,,,primary,Ground was also heavily impacted by equipment resulting in many deep ruts.,0000-0003-1944-3584,,20241118T181955Z,RELEASE-2025
2561,2561,407a62d2-3253-4af9-bbb7-a2d482b2a515,D07,ORNL,ORNL,ORNL_040.basePlot.all,2/6/20,2/19/20,N,estimated,The earliest end date is 2019-11-29.,ORNL.20191108.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Pinus taeda L.,,,100%,,,,primary,Ground was also heavily impacted by equipment resulting in many deep ruts.,0000-0003-1944-3584,,20241118T181955Z,RELEASE-2025
2566,2566,8e6cc7c6-bf3b-4a18-be58-f16f7cf30da0,D07,ORNL,ORNL,ORNL_066.basePlot.all,8/1/23,8/31/23,N,estimated,Sometime between DIV bouts.,ORNL.20230801.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Sorghum halepense (L.) Pers.,,,25%,,,,secondary,Chemical application was also applied,0000-0003-1944-3584,,20241118T125453Z,RELEASE-2025
2623,2623,e8946643-a0b9-456f-87b5-f590cca67a09,D03,OSBS,OSBS,OSBS_045.phenology.phe,3/8/19,3/8/19,N,actual,,OSBS.20190308.plantReduction,NEON.DOC.003282vB,plantReduction,removal-mowing,,Poaceae sp.,,,Y,100.0,,square m,primary,Trail mowed through phenology loop for controlled burn prep. Mowed trail through various grass species.,mkerstein@neoninc.org,,20241118T013842Z,RELEASE-2025
2628,2628,dac4f575-fafc-4634-b2cb-121c372595cf,D03,OSBS,OSBS,OSBS_032.basePlot.all,3/18/19,3/18/19,N,actual,,OSBS.20190318.plantReduction,NEON.DOC.003282vB,plantReduction,other,,,,,U,10.0,,square m,primary,,mkerstein@neoninc.org,,20241118T013842Z,RELEASE-2025
2629,2629,c66a6627-2b52-4eb2-8178-4e5f065b561a,D03,OSBS,OSBS,OSBS_005.mammalGrid.mam,3/21/19,3/21/19,N,actual,,OSBS.20190321.plantReduction,NEON.DOC.003282vB,plantReduction,removal-pruning,,,,,N,,,,primary,Branches were cut but not removed from plot. Trails on the eastern portion of plot had to be cut through thick vegetation in order to physically move between points on the line. Trails cleared to enable sampling at plot.,mkerstein@neoninc.org,,20241118T013842Z,RELEASE-2025
2641,2641,b937c2c5-0b44-491b-83c5-72dcd7a35871,D03,OSBS,OSBS,OSBS_003.mammalGrid.mam,7/22/19,7/23/19,N,,,OSBS.20190722.plantReduction,NEON.DOC.003282vB,plantReduction,other,Tree removal,,,,U,,,,primary,Trees cut along road through middle of our grid for clearance along power lines.,mbenedict@battelleecology.org,,20241118T035909Z,RELEASE-2025
2662,2662,a8e2e33e-aad1-44d3-a20e-085891348f18,D03,OSBS,OSBS,OSBS_001.basePlot.all,2/23/22,3/9/22,N,estimated,Uncertain about when event occurred.,OSBS.20220223.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Serenoa repens (W. Bartram) Small,,,25%,,,,primary,Mowed for fire break. One corner of plot,0000-0002-4028-6977,,20241118T114706Z,RELEASE-2025
2677,2677,7f724c29-b8f3-45a8-b58c-29ccf15cdc4f,D03,OSBS,OSBS,"HUT106358, TOWER100081, SOILPL100083",4/12/23,4/12/23,N,actual,,OSBS.20230412.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Unknown plant,,,75%,,,,primary,Mowing and raking around infrastructure for prescribed burn preparation,0000-0001-8642-686X,,20241118T012122Z,RELEASE-2025
2682,2682,167e26ac-c4ce-4f2f-8454-4be2de7e1f25,D03,OSBS,OSBS,CFGLOC102875,10/24/23,10/24/23,N,actual,,OSBS.20231024.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Eupatorium capillifolium (Lam.) Small,,,75%,,,,primary,Trimmed vegetation per protocol requirements for primary precipitation,0000-0001-8642-686X,,20241118T052629Z,RELEASE-2025
2754,2754,e3d22ed8-2ed8-469f-85a9-d43eb6f77a14,D09,PRLA,PRLA,"PRLA.AOS.riparian.point.12, PRLA.AOS.riparian.point.11",10/18/21,10/18/21,N,actual,Observed harvest,PRLA.20211018.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Glycine max (L.) Merr.,,,100%,,,,primary,,0000-0002-1892-7221,,20241118T165359Z,RELEASE-2025
2755,2755,144b5859-8ec3-4703-9973-bcc91622a589,D09,PRLA,PRLA,"PRLA.AOS.riparian.point.11, PRLA.AOS.riparian.point.10",10/27/21,10/27/21,N,estimated,Happened between 10/19/2021 and 10/27/2021,PRLA.20211027.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Glycine max (L.) Merr.,,,100%,,,,primary,,0000-0002-1892-7221,,20241118T165359Z,RELEASE-2025
2849,2849,e70f195f-978d-4ed8-b68c-b92c893b1d70,D02,SCBI,SCBI,SCBI_004.basePlot.all,3/4/15,3/4/15,N,actual,,SCBI.20150304.plantReduction,NEON.DOC.003282vA,plantReduction,removal-thinning,,,,,Y,,,,secondary,invasive plant removed wavy leaf basket grass was pulled from plot and surrounding area. Invasive plant wavy leaf basket grass removed,lcard@battelleecology.org,,20241118T150300Z,RELEASE-2025
2851,2851,41c2b386-a0d2-4d8a-92b4-1e115f8a1c01,D02,SCBI,SCBI,"SCBI_039.basePlot.all, SCBI_039.mammalGrid.mam, SCBI_025.mosquitoPoint.mos",4/13/15,4/13/15,N,actual,,SCBI.20150413.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,primary,field was brushhogged. We know that the field was brush hogged just prior to April 14th,lcard@battelleecology.org,,20241118T010902Z,RELEASE-2025
2852,2852,6b8bf114-6bbc-4b40-a95c-350dbb2a542e,D02,SCBI,SCBI,SCBI_012.basePlot.all,5/15/15,5/15/15,N,actual,,SCBI.20150515.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,We observed that the field had been mowed but were informed of event date by site host,lcard@battelleecology.org,,20241118T214012Z,RELEASE-2025
2854,2854,284690d9-cd45-4432-be73-15611e5c9c44,D02,SCBI,SCBI,"SCBI_033.basePlot.all, SCBI_034.basePlot.all, SCBI_037.basePlot.all, SCBI_041.basePlot.all",6/18/15,6/18/15,N,actual,,SCBI.20150618.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,We observed that the field had been mowed but were informed on the event date by the site host,lcard@battelleecology.org,,20241118T010415Z,RELEASE-2025
2855,2855,94c2dbd3-8bcb-4da4-a7f6-adde00a2894f,D02,SCBI,SCBI,SCBI_039.tickPlot.tck,6/18/15,7/10/15,N,,,SCBI.20150618.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,primary,field was brush hogged. We know that the plot was brush hogged at some point between tick sampling dates,lcard@battelleecology.org,,20241118T062044Z,RELEASE-2025
2857,2857,2747a255-407d-4091-aeec-cc023c177e35,D02,SCBI,SCBI,"SCBI_035.basePlot.all, SCBI_040.basePlot.all, SCBI_035.mammalGrid.mam",11/24/15,11/24/15,N,actual,,SCBI.20151124.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,"field was brush hogged. This event was observed after the fact but we were notified of event date from the site host. The fire lines separating the Northern and Middle sections of the field (outlined in purple and blue) were brushhogged prior to burn. These lines cut across both SCBI_035M and SCBI_035R. An additional burn line, right yellow line on map, was brushhogged. For SCBI_035M, brushhogged areas included trap sites A9, B8, C7, D6, E5-2, F3, G2, and H1 (see attached map)",Lcard@battelleecology.org,,20241118T155037Z,RELEASE-2025
2858,2858,2fdff41b-5a50-4240-83d5-972b1e6a1e3e,D02,SCBI,SCBI,SCBI_012.basePlot.all,11/23/15,11/25/15,N,,,SCBI.20151123.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,field was brush hogged. We observed that this field was brush hogged but were informed of event date by site host,lcard@battelleecology.org,,20241118T155037Z,RELEASE-2025
2859,2859,2674d745-01c5-446f-a4e2-0aad50dfde56,D02,SCBI,SCBI,"SCBI_033.basePlot.all, SCBI_034.basePlot.all, SCBI_037.basePlot.all, SCBI_041.basePlot.all",3/16/16,3/16/16,N,actual,,SCBI.20160316.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,We observed that the field was mowed but were informed of event date by site host,lcard@battelleecology.org,,20241118T171724Z,RELEASE-2025
2860,2860,dc642615-d01c-49ba-bf65-d26de442fc11,D02,SCBI,SCBI,"SCBI_039.basePlot.all, SCBI_039.mammalGrid.mam, SCBI_025.mosquitoPoint.mos",3/21/16,3/31/16,N,,,SCBI.20160321.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,field was brush hogged. We observed that the brush hogging occurred but we were informed of event date by site host,lcard@battelleecology.org,,20241118T171724Z,RELEASE-2025
