,Unnamed: 0,uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release
1623,1623,cd4d8411-472d-430f-9514-2ca37ab9efd9,2017-07-05,JORN_044.basePlot.bgc,D14,JORN,JORN_044,tower,2016-07-19T21:02Z,2016-07-19T21:02Z,JORN_044-M-0.5-28-20160719,,JORN_044-M-0.5-28-20160719-CN,,soil,N,,5.9,,0.03,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1624,1624,d57668ac-5f88-4935-aab1-94c071eb2681,2017-08-25,JORN_044.basePlot.bgc,D14,JORN,JORN_044,tower,2016-07-19T21:02Z,2016-07-19T21:02Z,JORN_044-M-0.5-28-20160719,,JORN_044-M-0.5-28-20160719-CN,,soil,Y,,,-18.1,,0.15,,OK,OK,OK,OK,2.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1625,1625,25fd34ba-52f6-4be9-8ed4-c5db74ea4630,2017-08-25,JORN_044.basePlot.bgc,D14,JORN,JORN_044,tower,2016-07-19T21:02Z,2016-07-19T21:02Z,JORN_044-M-0.5-28-20160719,,JORN_044-M-0.5-28-20160719-CN,,soil,Y,,,-18.3,,0.22,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1626,1626,97f83ef4-4970-4770-af14-468800bd9973,2017-07-05,JORN_044.basePlot.bgc,D14,JORN,JORN_044,tower,2016-07-19T21:02Z,2016-07-19T21:02Z,JORN_044-M-0.5-28-20160719,,JORN_044-M-0.5-28-20160719-CN,,soil,N,,5.6,,0.03,,,OK,OK,OK,OK,2.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1627,1627,51400793-f08d-469b-a35e-432020a72bb5,2017-07-05,JORN_001.basePlot.bgc,D14,JORN,JORN_001,distributed,2016-07-19T21:47Z,2016-07-19T21:47Z,JORN_001-M-28.5-36.5-20160719,,JORN_001-M-28.5-36.5-20160719-CN,,soil,N,,7.7,,0.03,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum sample amount used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1628,1628,aa132924-d3e1-40f0-8cdc-15f00c9638b3,2017-08-25,JORN_001.basePlot.bgc,D14,JORN,JORN_001,distributed,2016-07-19T21:47Z,2016-07-19T21:47Z,JORN_001-M-28.5-36.5-20160719,,JORN_001-M-28.5-36.5-20160719-CN,,soil,Y,,,-19.1,,0.2,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1629,1629,165c5fd6-3d9e-42bf-9bba-3b476c08ef41,2017-07-05,JORN_001.basePlot.bgc,D14,JORN,JORN_001,distributed,2016-07-19T22:01Z,2016-07-19T22:01Z,JORN_001-M-8-17.5-20160719,,JORN_001-M-8-17.5-20160719-CN,,soil,N,,7.5,,0.04,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1630,1630,6140873f-ab21-452a-b416-eb672285d802,2017-08-25,JORN_001.basePlot.bgc,D14,JORN,JORN_001,distributed,2016-07-19T22:01Z,2016-07-19T22:01Z,JORN_001-M-8-17.5-20160719,,JORN_001-M-8-17.5-20160719-CN,,soil,Y,,,-22.7,,0.24,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1631,1631,e50d2f07-a491-468f-8a02-db1368168cf1,2017-08-25,JORN_001.basePlot.bgc,D14,JORN,JORN_001,distributed,2016-07-19T22:13Z,2016-07-19T22:13Z,JORN_001-M-38.5-3.5-20160719,,JORN_001-M-38.5-3.5-20160719-CN,,soil,Y,,,-21.1,,0.1,,OK,OK,OK,OK,2.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1632,1632,c22bebcd-26e0-435c-bc7d-e3fa6abca98c,2017-08-25,JORN_001.basePlot.bgc,D14,JORN,JORN_001,distributed,2016-07-19T22:13Z,2016-07-19T22:13Z,JORN_001-M-38.5-3.5-20160719,,JORN_001-M-38.5-3.5-20160719-CN,,soil,Y,,,-19.4,,0.15,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1633,1633,2fc76923-57fe-4e51-830c-11cf0495faf6,2017-07-05,JORN_001.basePlot.bgc,D14,JORN,JORN_001,distributed,2016-07-19T22:13Z,2016-07-19T22:13Z,JORN_001-M-38.5-3.5-20160719,,JORN_001-M-38.5-3.5-20160719-CN,,soil,N,,7.8,,0.02,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum sample amount used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1634,1634,e49203e3-a875-459d-ab02-dd6dc5190043,2017-07-05,JORN_001.basePlot.bgc,D14,JORN,JORN_001,distributed,2016-07-19T22:13Z,2016-07-19T22:13Z,JORN_001-M-38.5-3.5-20160719,,JORN_001-M-38.5-3.5-20160719-CN,,soil,N,,7.9,,0.02,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,2.0,N amplitude below threshold for reliable data. Maximum sample amount used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1635,1635,43a8bfa6-72c4-4b58-b803-05515bf49ebc,2017-07-05,JORN_005.basePlot.bgc,D14,JORN,JORN_005,distributed,2016-07-19T22:30Z,2016-07-19T22:30Z,JORN_005-M-16.5-8.5-20160719,,JORN_005-M-16.5-8.5-20160719-CN,,soil,N,,6.1,,0.02,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum sample amount used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1636,1636,d147265c-225d-4114-a94d-592124f3caa9,2017-08-25,JORN_005.basePlot.bgc,D14,JORN,JORN_005,distributed,2016-07-19T22:30Z,2016-07-19T22:30Z,JORN_005-M-16.5-8.5-20160719,,JORN_005-M-16.5-8.5-20160719-CN,,soil,Y,,,-20.4,,0.17,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1637,1637,d85d66fb-b48b-499a-a964-2f06f2013530,2017-07-05,JORN_005.basePlot.bgc,D14,JORN,JORN_005,distributed,2016-07-19T22:42Z,2016-07-19T22:42Z,JORN_005-M-34-14-20160719,,JORN_005-M-34-14-20160719-CN,,soil,N,,6.6,,0.02,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum sample amount used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1638,1638,42cca1a4-5394-4550-bafe-b21d3941c6b2,2017-08-25,JORN_005.basePlot.bgc,D14,JORN,JORN_005,distributed,2016-07-19T22:42Z,2016-07-19T22:42Z,JORN_005-M-34-14-20160719,,JORN_005-M-34-14-20160719-CN,,soil,Y,,,-18.9,,0.34,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1639,1639,c627b82d-7788-4185-bc12-a2f59516afc9,2017-07-05,JORN_005.basePlot.bgc,D14,JORN,JORN_005,distributed,2016-07-19T22:50Z,2016-07-19T22:50Z,JORN_005-M-32-35-20160719,,JORN_005-M-32-35-20160719-CN,,soil,N,,6.5,,0.03,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum sample amount used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1640,1640,15dac471-5c12-4458-8ab5-4ce6fccdb0f2,2017-08-17,JORN_005.basePlot.bgc,D14,JORN,JORN_005,distributed,2016-07-19T22:50Z,2016-07-19T22:50Z,JORN_005-M-32-35-20160719,,JORN_005-M-32-35-20160719-CN,,soil,Y,,,-19.4,,0.3,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T014159Z,RELEASE-2025
1641,1641,a9880de4-10f6-4f76-8cec-85051376ffd7,2018-03-23,JORN_004.basePlot.bgc,D14,JORN,JORN_004,distributed,2017-08-08T14:09Z,2017-08-08T14:09Z,JORN_004-M-35-30-20170808,,JORN_004-M-35-30-20170808-CN,,soil,Y,,,-21.5,,0.12,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1642,1642,13363f65-0b5f-43c1-9cb3-e72c5e00c594,2018-02-09,JORN_004.basePlot.bgc,D14,JORN,JORN_004,distributed,2017-08-08T14:09Z,2017-08-08T14:09Z,JORN_004-M-35-30-20170808,,JORN_004-M-35-30-20170808-CN,,soil,N,,5.6,,0.03,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data; Max sample used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1643,1643,4bc2bf10-a26e-47d2-a210-b4a9bee27d56,2018-02-09,JORN_006.basePlot.bgc,D14,JORN,JORN_006,distributed,2017-08-08T14:11Z,2017-08-08T14:11Z,JORN_006-M-0.5-2.5-20170808,,JORN_006-M-0.5-2.5-20170808-CN,,soil,N,,5.0,,0.03,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data; Max sample used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1644,1644,a73135e3-54ee-43c4-ad9a-6740fc79c00b,2018-03-23,JORN_006.basePlot.bgc,D14,JORN,JORN_006,distributed,2017-08-08T14:11Z,2017-08-08T14:11Z,JORN_006-M-0.5-2.5-20170808,,JORN_006-M-0.5-2.5-20170808-CN,,soil,Y,,,-23.1,,0.08,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1645,1645,e5fbb85b-aa58-4d42-b9a7-2091e889f02a,2018-02-09,JORN_006.basePlot.bgc,D14,JORN,JORN_006,distributed,2017-08-08T14:31Z,2017-08-08T14:31Z,JORN_006-M-35.5-9.5-20170808,,JORN_006-M-35.5-9.5-20170808-CN,,soil,N,,4.9,,0.03,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data; Max sample used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1646,1646,198b7c75-0489-4296-9f5d-abf715eb8096,2018-03-23,JORN_006.basePlot.bgc,D14,JORN,JORN_006,distributed,2017-08-08T14:31Z,2017-08-08T14:31Z,JORN_006-M-35.5-9.5-20170808,,JORN_006-M-35.5-9.5-20170808-CN,,soil,Y,,,-21.6,,0.09,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1647,1647,93d084bc-1f3b-4b9f-bd29-343486bc87ca,2018-02-09,JORN_004.basePlot.bgc,D14,JORN,JORN_004,distributed,2017-08-08T14:38Z,2017-08-08T14:38Z,JORN_004-M-10-38.5-20170808,,JORN_004-M-10-38.5-20170808-CN,,soil,N,,5.5,,0.04,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data; Max sample used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1648,1648,33918bdd-282d-4dc0-bd90-565ac1c7c532,2018-03-23,JORN_004.basePlot.bgc,D14,JORN,JORN_004,distributed,2017-08-08T14:38Z,2017-08-08T14:38Z,JORN_004-M-10-38.5-20170808,,JORN_004-M-10-38.5-20170808-CN,,soil,Y,,,-20.0,,0.13,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1649,1649,9e1c6cb6-773f-4468-9e59-b34bd4567afa,2018-04-16,JORN_006.basePlot.bgc,D14,JORN,JORN_006,distributed,2017-08-08T14:50Z,2017-08-08T14:50Z,JORN_006-M-39.5-38-20170808,,JORN_006-M-39.5-38-20170808-CN,,soil,Y,,,-22.0,,0.06,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1650,1650,009b8b1c-035f-40fb-b75c-8261437520c1,2018-02-09,JORN_006.basePlot.bgc,D14,JORN,JORN_006,distributed,2017-08-08T14:50Z,2017-08-08T14:50Z,JORN_006-M-39.5-38-20170808,,JORN_006-M-39.5-38-20170808-CN,,soil,N,,5.2,,0.03,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data; Max sample used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1651,1651,999bfa67-bc41-4986-9343-14a07d2b0f65,2018-03-23,JORN_004.basePlot.bgc,D14,JORN,JORN_004,distributed,2017-08-08T15:31Z,2017-08-08T15:31Z,JORN_004-M-18.5-1-20170808,,JORN_004-M-18.5-1-20170808-CN,,soil,Y,,,-19.7,,0.14,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1652,1652,8e6fa297-66c6-4f94-92fe-a5ff410e6032,2018-02-09,JORN_004.basePlot.bgc,D14,JORN,JORN_004,distributed,2017-08-08T15:31Z,2017-08-08T15:31Z,JORN_004-M-18.5-1-20170808,,JORN_004-M-18.5-1-20170808-CN,,soil,N,,6.1,,0.04,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data; Max sample used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1653,1653,4c265c80-62d1-4e62-a902-ce1138ab86f2,2018-03-23,JORN_045.basePlot.bgc,D14,JORN,JORN_045,tower,2017-08-08T16:05Z,2017-08-08T16:05Z,JORN_045-M-29-7.5-20170808,,JORN_045-M-29-7.5-20170808-CN,,soil,Y,,,-21.7,,0.18,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1654,1654,e8d23051-464c-455b-aa91-edc618c50a8f,2018-02-10,JORN_045.basePlot.bgc,D14,JORN,JORN_045,tower,2017-08-08T16:05Z,2017-08-08T16:05Z,JORN_045-M-29-7.5-20170808,,JORN_045-M-29-7.5-20170808-CN,,soil,N,,5.9,,0.05,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1655,1655,afc04d38-3988-41ca-9d12-9eca93daf1ea,2018-02-09,JORN_045.basePlot.bgc,D14,JORN,JORN_045,tower,2017-08-08T16:19Z,2017-08-08T16:19Z,JORN_045-M-14.5-7-20170808,,JORN_045-M-14.5-7-20170808-CN,,soil,N,,4.2,,0.02,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data; Max sample used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1656,1656,8d643371-0850-49e2-998f-eef9c8f7003f,2018-04-16,JORN_045.basePlot.bgc,D14,JORN,JORN_045,tower,2017-08-08T16:19Z,2017-08-08T16:19Z,JORN_045-M-14.5-7-20170808,,JORN_045-M-14.5-7-20170808-CN,,soil,Y,,,-20.4,,0.1,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1657,1657,ca7c5147-9a39-4ef5-883e-0dcb9c18168e,2018-03-23,JORN_045.basePlot.bgc,D14,JORN,JORN_045,tower,2017-08-08T16:31Z,2017-08-08T16:31Z,JORN_045-M-6-25-20170808,,JORN_045-M-6-25-20170808-CN,,soil,Y,,,-23.4,,0.08,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1658,1658,16a5191b-b3f1-4ea6-948e-8f7d34ca3e24,2018-02-09,JORN_045.basePlot.bgc,D14,JORN,JORN_045,tower,2017-08-08T16:31Z,2017-08-08T16:31Z,JORN_045-M-6-25-20170808,,JORN_045-M-6-25-20170808-CN,,soil,N,,4.1,,0.03,,,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data; Max sample used.,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
1659,1659,840bd820-fba0-41a8-9694-38de316d5c74,2018-04-16,JORN_002.basePlot.bgc,D14,JORN,JORN_002,distributed,2017-08-08T16:39Z,2017-08-08T16:39Z,JORN_002-M-2-10.5-20170808,,JORN_002-M-2-10.5-20170808-CN,,soil,Y,,,-24.2,,0.07,,OK,OK,OK,OK,2.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T132351Z,RELEASE-2025
